u_in,u_hat, u_tilde,Absolute Time
0.578229,0.541691,0.036534,3571913403.076001
0.578234,0.541778,0.036451,3571913403.086000
0.578238,1.247880,-0.669646,3571913403.096000
0.578242,0.537210,0.041028,3571913403.106000
0.578247,0.537307,0.040935,3571913403.116017
0.578251,0.537404,0.040843,3571913403.126000
0.578255,0.537500,0.040751,3571913403.136003
0.578260,0.537597,0.040659,3571913403.146002
0.578264,0.537693,0.040567,3571913403.156002
0.578268,0.537789,0.040475,3571913403.166017
0.578273,0.537885,0.040383,3571913403.176017
0.578277,0.537980,0.040292,3571913403.186017
0.578281,0.538076,0.040201,3571913403.196018
0.578285,0.538171,0.040110,3571913403.206017
0.578290,0.538266,0.040019,3571913403.216018
0.578294,0.538361,0.039929,3571913403.226017
0.578298,0.538455,0.039839,3571913403.236019
0.578302,0.538550,0.039748,3571913403.246017
0.578306,0.538644,0.039658,3571913403.256018
0.578311,0.538738,0.039569,3571913403.266017
0.578315,0.538831,0.039479,3571913403.276018
0.578319,0.538925,0.039390,3571913403.286019
0.578323,-0.620540,1.198858,3571913403.296020
0.578327,0.540445,0.037878,3571913403.306019
0.578331,0.540535,0.037792,3571913403.316020
0.578336,0.540625,0.037706,3571913403.326020
0.578340,0.540715,0.037621,3571913403.336021
0.578344,0.540804,0.037535,3571913403.346020
0.578348,0.540894,0.037450,3571913403.356021
0.578352,0.540983,0.037365,3571913403.366021
0.578356,0.541072,0.037280,3571913403.376022
0.578360,0.541161,0.037195,3571913403.386022
0.578364,0.541249,0.037111,3571913403.396022
0.578368,0.541338,0.037026,3571913403.406023
0.578372,0.541426,0.036942,3571913403.416022
0.578376,0.541514,0.036858,3571913403.426023
0.578380,0.541602,0.036774,3571913403.436023
0.578384,0.541689,0.036691,3571913403.446023
0.578388,0.541777,0.036607,3571913403.456024
0.578392,0.541864,0.036524,3571913403.466025
0.578396,0.541951,0.036441,3571913403.476025
0.578400,0.542038,0.036358,3571913403.486023
0.578404,1.191687,-0.613287,3571913403.496024
0.578408,0.538157,0.040248,3571913403.506024
0.578412,0.538252,0.040156,3571913403.516026
0.578416,0.538347,0.040066,3571913403.526027
0.578420,0.538441,0.039975,3571913403.536026
0.578424,0.538536,0.039884,3571913403.546025
0.578428,0.538630,0.039794,3571913403.556026
0.578432,0.538724,0.039704,3571913403.566026
0.578436,0.538817,0.039614,3571913403.576028
0.578439,0.538911,0.039524,3571913403.586027
0.578443,0.539004,0.039435,3571913403.596027
0.578447,0.539098,0.039346,3571913403.606027
0.578451,0.539191,0.039256,3571913403.616028
0.578455,0.539283,0.039168,3571913403.626029
0.578459,0.539376,0.039079,3571913403.636029
0.578463,0.539469,0.038990,3571913403.646028
0.578466,0.539561,0.038902,3571913403.656029
0.578470,0.539653,0.038814,3571913403.666028
0.578474,0.539745,0.038726,3571913403.676030
0.578478,0.539836,0.038638,3571913403.686029
0.578482,1.180060,-0.601582,3571913403.696032
0.578485,0.536608,0.041874,3571913403.706030
0.578489,0.536706,0.041779,3571913403.716031
0.578493,0.536804,0.041685,3571913403.726031
0.578497,0.536902,0.041591,3571913403.736032
0.578500,0.537000,0.041497,3571913403.746032
0.578504,0.537097,0.041403,3571913403.756032
0.578508,0.537195,0.041309,3571913403.766033
0.578511,0.537292,0.041216,3571913403.776033
0.578515,0.537388,0.041123,3571913403.786032
0.578519,0.537485,0.041030,3571913403.796033
0.578522,0.537581,0.040937,3571913403.806032
0.578526,0.537678,0.040845,3571913403.816033
0.578530,0.537774,0.040752,3571913403.826034
0.578533,0.537869,0.040660,3571913403.836034
0.578537,0.537965,0.040568,3571913403.846033
0.578541,0.538060,0.040477,3571913403.856035
0.578544,0.538156,0.040385,3571913403.866036
0.578548,0.538251,0.040294,3571913403.876036
0.578552,0.538345,0.040202,3571913403.886036
0.578555,1.185610,-0.607059,3571913403.896036
0.578559,0.534768,0.043787,3571913403.906035
0.578562,0.534870,0.043689,3571913403.916038
0.578566,0.534972,0.043590,3571913403.926037
0.578569,0.535074,0.043492,3571913403.936036
0.578573,0.535175,0.043394,3571913403.946036
0.578577,0.535276,0.043297,3571913403.956038
0.578580,0.535378,0.043199,3571913403.966037
0.578584,0.535478,0.043102,3571913403.976039
0.578587,0.535579,0.043005,3571913403.986037
0.578591,0.535680,0.042908,3571913403.996039
0.578594,0.535780,0.042811,3571913404.006037
0.578598,0.535880,0.042714,3571913404.016038
0.578601,0.535980,0.042618,3571913404.026038
0.578605,0.536079,0.042522,3571913404.036039
0.578608,0.536179,0.042426,3571913404.046040
0.578612,0.536278,0.042330,3571913404.056040
0.578615,0.536377,0.042235,3571913404.066040
0.578619,0.536476,0.042140,3571913404.076041
0.578622,0.536574,0.042044,3571913404.086039
0.578625,-0.076301,0.654923,3571913404.096041
0.578629,0.537352,0.041274,3571913404.106041
0.578632,0.537448,0.041180,3571913404.116042
0.578636,0.537545,0.041087,3571913404.126042
0.578639,0.537641,0.040994,3571913404.136043
0.578642,0.537737,0.040902,3571913404.146040
0.578646,0.537833,0.040809,3571913404.156043
0.578649,0.537929,0.040717,3571913404.166042
0.578653,0.538024,0.040625,3571913404.176043
0.578656,0.538120,0.040533,3571913404.186045
0.578659,0.538215,0.040441,3571913404.196045
0.578663,0.538310,0.040350,3571913404.206044
0.578666,0.538404,0.040258,3571913404.216045
0.578669,0.538499,0.040167,3571913404.226045
0.578673,0.538593,0.040076,3571913404.236045
0.578676,0.538687,0.039985,3571913404.246046
0.578679,0.538781,0.039895,3571913404.256047
0.578682,0.538875,0.039804,3571913404.266045
0.578686,0.538968,0.039714,3571913404.276044
0.578689,0.539061,0.039624,3571913404.286047
0.578692,1.616953,-1.038264,3571913404.296047
0.578696,0.529112,0.049580,3571913404.306046
0.578699,0.529226,0.049469,3571913404.316048
0.578702,0.529340,0.049359,3571913404.326048
0.578705,0.529453,0.049249,3571913404.336048
0.578709,0.529566,0.049139,3571913404.346048
0.578712,0.529679,0.049029,3571913404.356048
0.578715,0.529792,0.048920,3571913404.366048
0.578718,0.529905,0.048810,3571913404.376050
