u_in,u_hat, u_tilde,Absolute Time
0.219987,-0.345021,0.564512,3571910451.292078
0.220482,-0.343669,0.563656,3571910451.302081
0.220978,-0.342319,0.562801,3571910451.312080
0.221473,-0.340971,0.561949,3571910451.322081
0.221968,-0.339626,0.561099,3571910451.332080
0.222462,-0.338282,0.560250,3571910451.342076
0.222956,-0.336941,0.559403,3571910451.352080
0.223450,-0.335602,0.558559,3571910451.362082
0.223944,-0.334265,0.557716,3571910451.372082
0.224437,-0.332931,0.556875,3571910451.382082
0.224930,-0.331598,0.556035,3571910451.392081
0.225423,-0.330268,0.555198,3571910451.402083
0.225915,-0.328940,0.554363,3571910451.412083
0.226407,-0.327614,0.553529,3571910451.422083
0.226899,-0.326290,0.552697,3571910451.432083
0.227390,-0.324968,0.551867,3571910451.442080
0.227881,-0.323648,0.551038,3571910451.452083
0.228372,-0.322331,0.550212,3571910451.462082
0.228862,-0.321015,0.549387,3571910451.472084
0.229352,-0.319702,0.548564,3571910451.482082
0.229842,-0.318390,0.547742,3571910451.492084
0.230332,-0.317081,0.546923,3571910451.502083
0.230821,-0.315773,0.546105,3571910451.512083
0.231310,-0.314468,0.545289,3571910451.522083
0.231798,-0.313165,0.544474,3571910451.532082
0.232286,-0.311863,0.543661,3571910451.542081
0.232774,-0.310564,0.542850,3571910451.552083
0.233262,-0.309266,0.542041,3571910451.562083
0.233749,-0.307971,0.541233,3571910451.572083
0.234236,-0.306678,0.540427,3571910451.582084
0.234722,-0.305386,0.539622,3571910451.592082
0.235209,-0.304097,0.538819,3571910451.602082
0.235695,-0.302809,0.538018,3571910451.612083
