Absolute Time,eta_hat_psi,eta_hat_x,eta_hat_y, eta_tilde_psi, eta_tilde_x, eta_tilde_y,nu_psi_hat, nu_x_hat, nu_y_hat,eta_mpsi,eta_mx,eta_my
3572767113.684827,-0.007520,-0.555411,-0.375875,-0.000000,-0.000019,-0.000006,-0.000060,-0.003854,-0.001477,-0.007520,-0.555430,-0.375881
3572767113.694829,-0.007520,-0.555449,-0.375889,-0.000000,-0.000019,-0.000006,-0.000060,-0.003852,-0.001476,-0.007520,-0.555468,-0.375896
3572767113.704828,-0.007521,-0.555488,-0.375904,-0.000000,-0.000019,-0.000006,-0.000060,-0.003851,-0.001475,-0.007521,-0.555507,-0.375910
3572767113.714828,-0.007521,-0.555526,-0.375918,-0.000000,-0.000019,-0.000006,-0.000060,-0.003849,-0.001474,-0.007522,-0.555545,-0.375924
3572767113.724829,-0.007522,-0.555565,-0.375932,-0.000000,-0.000019,-0.000006,-0.000060,-0.003848,-0.001473,-0.007522,-0.555584,-0.375939
3572767113.734830,-0.007522,-0.555603,-0.375947,-0.000000,-0.000019,-0.000006,-0.000060,-0.003846,-0.001472,-0.007523,-0.555622,-0.375953
3572767113.744831,-0.007523,-0.555642,-0.375961,-0.000000,-0.000019,-0.000006,-0.000060,-0.003845,-0.001471,-0.007523,-0.555661,-0.375967
3572767113.754830,-0.007524,-0.555680,-0.375975,-0.000000,-0.000019,-0.000006,-0.000060,-0.003843,-0.001470,-0.007524,-0.555699,-0.375982
3572767113.764830,-0.007524,-0.555719,-0.375990,-0.000000,-0.000019,-0.000006,-0.000060,-0.003842,-0.001469,-0.007524,-0.555738,-0.375996
3572767113.774831,-0.007525,-0.555757,-0.376004,-0.000000,-0.000019,-0.000006,-0.000059,-0.003840,-0.001468,-0.007525,-0.555776,-0.376010
3572767113.784831,-0.007525,-0.555796,-0.376018,-0.000000,-0.000019,-0.000006,-0.000059,-0.003839,-0.001468,-0.007526,-0.555815,-0.376025
3572767113.794832,-0.007526,-0.555834,-0.376033,-0.000000,-0.000019,-0.000006,-0.000059,-0.003837,-0.001467,-0.007526,-0.555853,-0.376039
3572767113.804832,-0.007527,-0.555873,-0.376047,-0.000000,-0.000019,-0.000006,-0.000059,-0.003836,-0.001466,-0.007527,-0.555892,-0.376053
3572767113.814832,-0.007527,-0.555911,-0.376061,-0.000000,-0.000019,-0.000006,-0.000059,-0.003834,-0.001465,-0.007527,-0.555930,-0.376068
3572767113.824831,-0.007528,-0.555949,-0.376075,-0.000000,-0.000019,-0.000006,-0.000059,-0.003833,-0.001464,-0.007528,-0.555968,-0.376082
3572767113.834832,-0.007528,-0.555988,-0.376090,-0.000000,-0.000019,-0.000006,-0.000059,-0.003831,-0.001463,-0.007529,-0.556007,-0.376096
3572767113.844831,-0.007529,-0.556026,-0.376104,-0.000000,-0.000019,-0.000006,-0.000059,-0.003830,-0.001462,-0.007529,-0.556045,-0.376110
3572767113.854834,-0.007530,-0.556064,-0.376118,-0.000000,-0.000019,-0.000006,-0.000059,-0.003828,-0.001461,-0.007530,-0.556083,-0.376125
3572767113.864833,-0.007530,-0.556103,-0.376132,-0.000000,-0.000019,-0.000006,-0.000059,-0.003827,-0.001460,-0.007530,-0.556122,-0.376139
3572767113.874833,-0.007531,-0.556141,-0.376147,-0.000000,-0.000019,-0.000006,-0.000059,-0.003825,-0.001459,-0.007531,-0.556160,-0.376153
3572767113.884833,-0.007531,-0.556179,-0.376161,-0.000000,-0.000019,-0.000006,-0.000059,-0.003824,-0.001458,-0.007532,-0.556198,-0.376167
3572767113.894833,-0.007532,-0.556218,-0.376175,-0.000000,-0.000019,-0.000006,-0.000059,-0.003822,-0.001457,-0.007532,-0.556237,-0.376181
3572767113.904834,-0.007532,-0.556256,-0.376189,-0.000000,-0.000019,-0.000006,-0.000059,-0.003821,-0.001456,-0.007533,-0.556275,-0.376196
3572767113.914834,-0.007533,-0.556294,-0.376203,-0.000000,-0.000019,-0.000006,-0.000059,-0.003819,-0.001455,-0.007533,-0.556313,-0.376210
3572767113.924834,-0.007534,-0.556332,-0.376218,-0.000000,-0.000019,-0.000006,-0.000059,-0.003818,-0.001454,-0.007534,-0.556351,-0.376224
3572767113.934834,-0.007534,-0.556371,-0.376232,-0.000000,-0.000019,-0.000006,-0.000059,-0.003816,-0.001453,-0.007534,-0.556390,-0.376238
3572767113.944834,-0.007535,-0.556409,-0.376246,-0.000000,-0.000019,-0.000006,-0.000059,-0.003815,-0.001452,-0.007535,-0.556428,-0.376252
3572767113.954834,-0.007535,-0.556447,-0.376260,-0.000000,-0.000019,-0.000006,-0.000059,-0.003813,-0.001452,-0.007536,-0.556466,-0.376266
3572767113.964835,-0.007536,-0.556485,-0.376274,-0.000000,-0.000019,-0.000006,-0.000059,-0.003812,-0.001451,-0.007536,-0.556504,-0.376281
3572767113.974836,-0.007537,-0.556523,-0.376288,-0.000000,-0.000019,-0.000006,-0.000058,-0.003810,-0.001450,-0.007537,-0.556542,-0.376295
3572767113.984837,-0.007537,-0.556562,-0.376302,-0.000000,-0.000019,-0.000006,-0.000058,-0.003809,-0.001449,-0.007537,-0.556580,-0.376309
3572767113.994836,-0.007538,-0.556600,-0.376317,-0.000000,-0.000019,-0.000006,-0.000058,-0.003807,-0.001448,-0.007538,-0.556618,-0.376323
3572767114.004837,-0.007538,-0.556638,-0.376331,-0.000000,-0.000019,-0.000006,-0.000058,-0.003806,-0.001447,-0.007538,-0.556657,-0.376337
3572767114.014837,-0.007539,-0.556676,-0.376345,-0.000000,-0.000019,-0.000006,-0.000058,-0.003804,-0.001446,-0.007539,-0.556695,-0.376351
3572767114.024837,-0.007539,-0.556714,-0.376359,-0.000000,-0.000019,-0.000006,-0.000058,-0.003803,-0.001445,-0.007540,-0.556733,-0.376365
3572767114.034838,-0.007540,-0.556752,-0.376373,-0.000000,-0.000019,-0.000006,-0.000058,-0.003801,-0.001444,-0.007540,-0.556771,-0.376379
3572767114.044839,-0.007541,-0.556790,-0.376387,-0.000000,-0.000019,-0.000006,-0.000058,-0.003800,-0.001443,-0.007541,-0.556809,-0.376393
3572767114.054838,-0.007541,-0.556828,-0.376401,-0.000000,-0.000019,-0.000006,-0.000058,-0.003798,-0.001442,-0.007541,-0.556847,-0.376407
3572767114.064837,-0.007542,-0.556866,-0.376415,-0.000000,-0.000019,-0.000006,-0.000058,-0.003797,-0.001441,-0.007542,-0.556885,-0.376421
3572767114.074837,-0.007542,-0.556904,-0.376429,-0.000000,-0.000019,-0.000006,-0.000058,-0.003795,-0.001440,-0.007543,-0.556923,-0.376435
3572767114.084837,-0.007543,-0.556942,-0.376443,-0.000000,-0.000019,-0.000006,-0.000058,-0.003794,-0.001439,-0.007543,-0.556961,-0.376449
3572767114.094840,-0.007543,-0.556980,-0.376457,-0.000000,-0.000019,-0.000006,-0.000058,-0.003792,-0.001438,-0.007544,-0.556999,-0.376463
3572767114.104838,-0.007544,-0.557018,-0.376471,-0.000000,-0.000019,-0.000006,-0.000058,-0.003791,-0.001438,-0.007544,-0.557037,-0.376477
3572767114.114840,-0.007545,-0.557056,-0.376485,-0.000000,-0.000019,-0.000006,-0.000058,-0.003789,-0.001437,-0.007545,-0.557075,-0.376491
3572767114.124839,-0.007545,-0.557094,-0.376499,-0.000000,-0.000019,-0.000006,-0.000058,-0.003788,-0.001436,-0.007545,-0.557113,-0.376505
3572767114.134839,-0.007546,-0.557132,-0.376513,-0.000000,-0.000019,-0.000006,-0.000058,-0.003786,-0.001435,-0.007546,-0.557151,-0.376519
3572767114.144838,-0.007546,-0.557170,-0.376527,-0.000000,-0.000019,-0.000006,-0.000058,-0.003785,-0.001434,-0.007547,-0.557189,-0.376533
3572767114.154840,-0.007547,-0.557208,-0.376541,-0.000000,-0.000019,-0.000006,-0.000058,-0.003783,-0.001433,-0.007547,-0.557226,-0.376547
3572767114.164840,-0.007547,-0.557246,-0.376555,-0.000000,-0.000019,-0.000006,-0.000058,-0.003782,-0.001432,-0.007548,-0.557264,-0.376561
3572767114.174841,-0.007548,-0.557284,-0.376569,-0.000000,-0.000019,-0.000006,-0.000057,-0.003780,-0.001431,-0.007548,-0.557302,-0.376575
3572767114.184840,-0.007549,-0.557321,-0.376583,-0.000000,-0.000019,-0.000006,-0.000057,-0.003779,-0.001430,-0.007549,-0.557340,-0.376589
3572767114.194840,-0.007549,-0.557359,-0.376597,-0.000000,-0.000019,-0.000006,-0.000057,-0.003777,-0.001429,-0.007549,-0.557378,-0.376603
3572767114.204841,-0.007550,-0.557397,-0.376611,-0.000000,-0.000019,-0.000006,-0.000057,-0.003776,-0.001428,-0.007550,-0.557416,-0.376617
3572767114.214842,-0.007550,-0.557435,-0.376625,-0.000000,-0.000019,-0.000006,-0.000057,-0.003774,-0.001427,-0.007551,-0.557454,-0.376631
3572767114.224842,-0.007551,-0.557473,-0.376639,-0.000000,-0.000019,-0.000006,-0.000057,-0.003773,-0.001426,-0.007551,-0.557491,-0.376645
3572767114.234842,-0.007551,-0.557510,-0.376652,-0.000000,-0.000019,-0.000006,-0.000057,-0.003771,-0.001426,-0.007552,-0.557529,-0.376659
3572767114.244841,-0.007552,-0.557548,-0.376666,-0.000000,-0.000019,-0.000006,-0.000057,-0.003770,-0.001425,-0.007552,-0.557567,-0.376672
3572767114.254842,-0.007553,-0.557586,-0.376680,-0.000000,-0.000019,-0.000006,-0.000057,-0.003769,-0.001424,-0.007553,-0.557605,-0.376686
3572767114.264843,-0.007553,-0.557624,-0.376694,-0.000000,-0.000019,-0.000006,-0.000057,-0.003767,-0.001423,-0.007553,-0.557642,-0.376700
3572767114.274844,-0.007554,-0.557661,-0.376708,-0.000000,-0.000019,-0.000006,-0.000057,-0.003766,-0.001422,-0.007554,-0.557680,-0.376714
3572767114.284843,-0.007554,-0.557699,-0.376722,-0.000000,-0.000019,-0.000006,-0.000057,-0.003764,-0.001421,-0.007555,-0.557718,-0.376728
3572767114.294843,-0.007555,-0.557737,-0.376736,-0.000000,-0.000019,-0.000006,-0.000057,-0.003763,-0.001420,-0.007555,-0.557755,-0.376742
3572767114.304843,-0.007555,-0.557774,-0.376749,-0.000000,-0.000019,-0.000006,-0.000057,-0.003761,-0.001419,-0.007556,-0.557793,-0.376756
3572767114.314844,-0.007556,-0.557812,-0.376763,-0.000000,-0.000019,-0.000006,-0.000057,-0.003760,-0.001418,-0.007556,-0.557831,-0.376769
3572767114.324843,-0.007557,-0.557850,-0.376777,-0.000000,-0.000019,-0.000006,-0.000057,-0.003758,-0.001417,-0.007557,-0.557868,-0.376783
3572767114.334846,-0.007557,-0.557887,-0.376791,-0.000000,-0.000019,-0.000006,-0.000057,-0.003757,-0.001416,-0.007557,-0.557906,-0.376797
3572767114.344845,-0.007558,-0.557925,-0.376805,-0.000000,-0.000019,-0.000006,-0.000057,-0.003755,-0.001415,-0.007558,-0.557944,-0.376811
3572767114.354845,-0.007558,-0.557963,-0.376818,-0.000000,-0.000019,-0.000006,-0.000057,-0.003754,-0.001415,-0.007558,-0.557981,-0.376824
3572767114.364845,-0.007559,-0.558000,-0.376832,-0.000000,-0.000019,-0.000006,-0.000057,-0.003752,-0.001414,-0.007559,-0.558019,-0.376838
3572767114.374846,-0.007559,-0.558038,-0.376846,-0.000000,-0.000019,-0.000006,-0.000057,-0.003751,-0.001413,-0.007560,-0.558056,-0.376852
3572767114.384845,-0.007560,-0.558075,-0.376860,-0.000000,-0.000019,-0.000006,-0.000056,-0.003749,-0.001412,-0.007560,-0.558094,-0.376866
3572767114.394846,-0.007560,-0.558113,-0.376873,-0.000000,-0.000019,-0.000006,-0.000056,-0.003748,-0.001411,-0.007561,-0.558131,-0.376879
3572767114.404846,-0.007561,-0.558150,-0.376887,-0.000000,-0.000019,-0.000006,-0.000056,-0.003746,-0.001410,-0.007561,-0.558169,-0.376893
3572767114.414847,-0.007562,-0.558188,-0.376901,-0.000000,-0.000019,-0.000006,-0.000056,-0.003745,-0.001409,-0.007562,-0.558206,-0.376907
3572767114.424848,-0.007562,-0.558225,-0.376915,-0.000000,-0.000019,-0.000006,-0.000056,-0.003743,-0.001408,-0.007562,-0.558244,-0.376921
3572767114.434847,-0.007563,-0.558263,-0.376928,-0.000000,-0.000019,-0.000006,-0.000056,-0.003742,-0.001407,-0.007563,-0.558281,-0.376934
3572767114.444846,-0.007563,-0.558300,-0.376942,-0.000000,-0.000019,-0.000006,-0.000056,-0.003741,-0.001406,-0.007563,-0.558319,-0.376948
3572767114.454848,-0.007564,-0.558338,-0.376956,-0.000000,-0.000019,-0.000006,-0.000056,-0.003739,-0.001405,-0.007564,-0.558356,-0.376962
3572767114.464847,-0.007564,-0.558375,-0.376969,-0.000000,-0.000019,-0.000006,-0.000056,-0.003738,-0.001405,-0.007565,-0.558394,-0.376975
3572767114.474848,-0.007565,-0.558413,-0.376983,-0.000000,-0.000019,-0.000006,-0.000056,-0.003736,-0.001404,-0.007565,-0.558431,-0.376989
3572767114.484848,-0.007566,-0.558450,-0.376997,-0.000000,-0.000019,-0.000006,-0.000056,-0.003735,-0.001403,-0.007566,-0.558469,-0.377003
3572767114.494848,-0.007566,-0.558487,-0.377010,-0.000000,-0.000018,-0.000006,-0.000056,-0.003733,-0.001402,-0.007566,-0.558506,-0.377016
3572767114.504848,-0.007567,-0.558525,-0.377024,-0.000000,-0.000018,-0.000006,-0.000056,-0.003732,-0.001401,-0.007567,-0.558543,-0.377030
3572767114.514849,-0.007567,-0.558562,-0.377038,-0.000000,-0.000018,-0.000006,-0.000056,-0.003730,-0.001400,-0.007567,-0.558581,-0.377044
3572767114.524850,-0.007568,-0.558600,-0.377051,-0.000000,-0.000018,-0.000006,-0.000056,-0.003729,-0.001399,-0.007568,-0.558618,-0.377057
3572767114.534850,-0.007568,-0.558637,-0.377065,-0.000000,-0.000018,-0.000006,-0.000056,-0.003727,-0.001398,-0.007568,-0.558655,-0.377071
3572767114.544849,-0.007569,-0.558674,-0.377078,-0.000000,-0.000018,-0.000006,-0.000056,-0.003726,-0.001397,-0.007569,-0.558693,-0.377084
3572767114.554851,-0.007569,-0.558711,-0.377092,-0.000000,-0.000018,-0.000006,-0.000056,-0.003724,-0.001396,-0.007570,-0.558730,-0.377098
3572767114.564850,-0.007570,-0.558749,-0.377106,-0.000000,-0.000018,-0.000006,-0.000056,-0.003723,-0.001396,-0.007570,-0.558767,-0.377112
3572767114.574852,-0.007570,-0.558786,-0.377119,-0.000000,-0.000018,-0.000006,-0.000056,-0.003722,-0.001395,-0.007571,-0.558804,-0.377125
3572767114.584851,-0.007571,-0.558823,-0.377133,-0.000000,-0.000018,-0.000006,-0.000056,-0.003720,-0.001394,-0.007571,-0.558842,-0.377139
3572767114.594851,-0.007572,-0.558861,-0.377146,-0.000000,-0.000018,-0.000006,-0.000055,-0.003719,-0.001393,-0.007572,-0.558879,-0.377152
3572767114.604851,-0.007572,-0.558898,-0.377160,-0.000000,-0.000018,-0.000006,-0.000055,-0.003717,-0.001392,-0.007572,-0.558916,-0.377166
3572767114.614851,-0.007573,-0.558935,-0.377173,-0.000000,-0.000018,-0.000006,-0.000055,-0.003716,-0.001391,-0.007573,-0.558953,-0.377179
3572767114.624852,-0.007573,-0.558972,-0.377187,-0.000000,-0.000018,-0.000006,-0.000055,-0.003714,-0.001390,-0.007573,-0.558991,-0.377193
3572767114.634853,-0.007574,-0.559009,-0.377200,-0.000000,-0.000018,-0.000006,-0.000055,-0.003713,-0.001389,-0.007574,-0.559028,-0.377206
3572767114.644852,-0.007574,-0.559047,-0.377214,-0.000000,-0.000018,-0.000006,-0.000055,-0.003711,-0.001388,-0.007575,-0.559065,-0.377220
3572767114.654853,-0.007575,-0.559084,-0.377228,-0.000000,-0.000018,-0.000006,-0.000055,-0.003710,-0.001387,-0.007575,-0.559102,-0.377234
3572767114.664853,-0.007575,-0.559121,-0.377241,-0.000000,-0.000018,-0.000006,-0.000055,-0.003708,-0.001387,-0.007576,-0.559139,-0.377247
3572767114.674854,-0.007576,-0.559158,-0.377255,-0.000000,-0.000018,-0.000006,-0.000055,-0.003707,-0.001386,-0.007576,-0.559176,-0.377260
3572767114.684853,-0.007577,-0.559195,-0.377268,-0.000000,-0.000018,-0.000006,-0.000055,-0.003706,-0.001385,-0.007577,-0.559213,-0.377274
3572767114.694855,-0.007577,-0.559232,-0.377281,-0.000000,-0.000018,-0.000006,-0.000055,-0.003704,-0.001384,-0.007577,-0.559251,-0.377287
3572767114.704854,-0.007578,-0.559269,-0.377295,-0.000000,-0.000018,-0.000006,-0.000055,-0.003703,-0.001383,-0.007578,-0.559288,-0.377301
3572767114.714854,-0.007578,-0.559306,-0.377308,-0.000000,-0.000018,-0.000006,-0.000055,-0.003701,-0.001382,-0.007578,-0.559325,-0.377314
3572767114.724854,-0.007579,-0.559343,-0.377322,-0.000000,-0.000018,-0.000006,-0.000055,-0.003700,-0.001381,-0.007579,-0.559362,-0.377328
3572767114.734855,-0.007579,-0.559380,-0.377335,-0.000000,-0.000018,-0.000006,-0.000055,-0.003698,-0.001380,-0.007579,-0.559399,-0.377341
3572767114.744853,-0.007580,-0.559418,-0.377349,-0.000000,-0.000018,-0.000006,-0.000055,-0.003697,-0.001379,-0.007580,-0.559436,-0.377355
3572767114.754857,-0.007580,-0.559455,-0.377362,-0.000000,-0.000018,-0.000006,-0.000055,-0.003695,-0.001379,-0.007581,-0.559473,-0.377368
3572767114.764855,-0.007581,-0.559492,-0.377376,-0.000000,-0.000018,-0.000006,-0.000055,-0.003694,-0.001378,-0.007581,-0.559510,-0.377381
3572767114.774856,-0.007581,-0.559529,-0.377389,-0.000000,-0.000018,-0.000006,-0.000055,-0.003692,-0.001377,-0.007582,-0.559547,-0.377395
3572767114.784856,-0.007582,-0.559565,-0.377402,-0.000000,-0.000018,-0.000006,-0.000055,-0.003691,-0.001376,-0.007582,-0.559584,-0.377408
3572767114.794856,-0.007582,-0.559602,-0.377416,-0.000000,-0.000018,-0.000006,-0.000055,-0.003690,-0.001375,-0.007583,-0.559621,-0.377422
3572767114.804856,-0.007583,-0.559639,-0.377429,-0.000000,-0.000018,-0.000006,-0.000054,-0.003688,-0.001374,-0.007583,-0.559658,-0.377435
3572767114.814857,-0.007584,-0.559676,-0.377442,-0.000000,-0.000018,-0.000006,-0.000054,-0.003687,-0.001373,-0.007584,-0.559695,-0.377448
3572767114.824858,-0.007584,-0.559713,-0.377456,-0.000000,-0.000018,-0.000006,-0.000054,-0.003685,-0.001372,-0.007584,-0.559732,-0.377462
3572767114.834857,-0.007585,-0.559750,-0.377469,-0.000000,-0.000018,-0.000006,-0.000054,-0.003684,-0.001371,-0.007585,-0.559768,-0.377475
3572767114.844855,-0.007585,-0.559787,-0.377483,-0.000000,-0.000018,-0.000006,-0.000054,-0.003682,-0.001371,-0.007585,-0.559805,-0.377488
3572767114.854858,-0.007586,-0.559824,-0.377496,-0.000000,-0.000018,-0.000006,-0.000054,-0.003681,-0.001370,-0.007586,-0.559842,-0.377502
3572767114.864858,-0.007586,-0.559861,-0.377509,-0.000000,-0.000018,-0.000006,-0.000054,-0.003679,-0.001369,-0.007586,-0.559879,-0.377515
3572767114.874859,-0.007587,-0.559898,-0.377523,-0.000000,-0.000018,-0.000006,-0.000054,-0.003678,-0.001368,-0.007587,-0.559916,-0.377528
3572767114.884858,-0.007587,-0.559934,-0.377536,-0.000000,-0.000018,-0.000006,-0.000054,-0.003677,-0.001367,-0.007588,-0.559953,-0.377542
3572767114.894859,-0.007588,-0.559971,-0.377549,-0.000000,-0.000018,-0.000006,-0.000054,-0.003675,-0.001366,-0.007588,-0.559989,-0.377555
3572767114.904859,-0.007588,-0.560008,-0.377562,-0.000000,-0.000018,-0.000006,-0.000054,-0.003674,-0.001365,-0.007589,-0.560026,-0.377568
3572767114.914859,-0.007589,-0.560045,-0.377576,-0.000000,-0.000018,-0.000006,-0.000054,-0.003672,-0.001364,-0.007589,-0.560063,-0.377582
3572767114.924860,-0.007589,-0.560082,-0.377589,-0.000000,-0.000018,-0.000006,-0.000054,-0.003671,-0.001364,-0.007590,-0.560100,-0.377595
3572767114.934861,-0.007590,-0.560118,-0.377602,-0.000000,-0.000018,-0.000006,-0.000054,-0.003669,-0.001363,-0.007590,-0.560137,-0.377608
3572767114.944860,-0.007591,-0.560155,-0.377615,-0.000000,-0.000018,-0.000006,-0.000054,-0.003668,-0.001362,-0.007591,-0.560173,-0.377621
3572767114.954860,-0.007591,-0.560192,-0.377629,-0.000000,-0.000018,-0.000006,-0.000054,-0.003666,-0.001361,-0.007591,-0.560210,-0.377635
3572767114.964859,-0.007592,-0.560229,-0.377642,-0.000000,-0.000018,-0.000006,-0.000054,-0.003665,-0.001360,-0.007592,-0.560247,-0.377648
3572767114.974860,-0.007592,-0.560265,-0.377655,-0.000000,-0.000018,-0.000006,-0.000054,-0.003664,-0.001359,-0.007592,-0.560283,-0.377661
3572767114.984860,-0.007593,-0.560302,-0.377668,-0.000000,-0.000018,-0.000006,-0.000054,-0.003662,-0.001358,-0.007593,-0.560320,-0.377674
3572767114.994862,-0.007593,-0.560339,-0.377682,-0.000000,-0.000018,-0.000006,-0.000054,-0.003661,-0.001357,-0.007593,-0.560357,-0.377687
3572767115.004861,-0.007594,-0.560375,-0.377695,-0.000000,-0.000018,-0.000006,-0.000054,-0.003635,-0.001356,-0.007594,-0.560393,-0.377701
3572767115.014862,-0.007594,-0.560410,-0.377708,-0.000000,-0.000020,-0.000006,-0.000053,-0.003333,-0.001356,-0.007594,-0.560430,-0.377714
3572767115.024862,-0.007595,-0.560441,-0.377721,-0.000000,-0.000025,-0.000006,-0.000053,-0.002791,-0.001355,-0.007595,-0.560467,-0.377727
3572767115.034862,-0.007595,-0.560467,-0.377735,-0.000000,-0.000036,-0.000006,-0.000053,-0.002195,-0.001354,-0.007596,-0.560503,-0.377740
3572767115.044864,-0.007596,-0.560489,-0.377748,-0.000000,-0.000049,-0.000006,-0.000053,-0.001599,-0.001353,-0.007596,-0.560538,-0.377753
3572767115.054863,-0.007596,-0.560506,-0.377761,-0.000000,-0.000063,-0.000005,-0.000053,-0.001003,-0.001352,-0.007597,-0.560569,-0.377767
3572767115.064863,-0.007597,-0.560519,-0.377774,-0.000000,-0.000075,-0.000005,-0.000053,-0.000409,-0.001351,-0.007597,-0.560594,-0.377780
3572767115.074863,-0.007597,-0.560527,-0.377788,-0.000000,-0.000086,-0.000005,-0.000053,0.000186,-0.001350,-0.007598,-0.560612,-0.377793
3572767115.084863,-0.007598,-0.560531,-0.377801,-0.000000,-0.000095,-0.000005,-0.000053,0.000780,-0.001350,-0.007598,-0.560625,-0.377806
3572767115.094864,-0.007598,-0.560529,-0.377815,-0.000000,-0.000103,-0.000005,-0.000052,0.001373,-0.001349,-0.007599,-0.560633,-0.377820
3572767115.104864,-0.007599,-0.560523,-0.377828,-0.000000,-0.000110,-0.000005,-0.000052,0.001966,-0.001348,-0.007599,-0.560634,-0.377833
3572767115.114865,-0.007600,-0.560512,-0.377841,-0.000000,-0.000116,-0.000005,-0.000052,0.002559,-0.001347,-0.007600,-0.560629,-0.377847
3572767115.124865,-0.007600,-0.560496,-0.377855,-0.000000,-0.000122,-0.000005,-0.000051,0.003151,-0.001346,-0.007600,-0.560618,-0.377860
3572767115.134865,-0.007601,-0.560475,-0.377869,-0.000000,-0.000126,-0.000005,-0.000051,0.003743,-0.001345,-0.007601,-0.560601,-0.377873
3572767115.144865,-0.007601,-0.560449,-0.377882,-0.000000,-0.000130,-0.000005,-0.000051,0.004334,-0.001344,-0.007601,-0.560578,-0.377887
3572767115.154866,-0.007602,-0.560417,-0.377896,-0.000000,-0.000133,-0.000005,-0.000051,0.004926,-0.001344,-0.007602,-0.560550,-0.377901
3572767115.164865,-0.007602,-0.560380,-0.377909,-0.000000,-0.000135,-0.000005,-0.000050,0.005516,-0.001343,-0.007602,-0.560515,-0.377914
3572767115.174866,-0.007603,-0.560338,-0.377923,-0.000000,-0.000137,-0.000005,-0.000050,0.006107,-0.001342,-0.007603,-0.560475,-0.377928
3572767115.184866,-0.007603,-0.560290,-0.377937,-0.000000,-0.000138,-0.000005,-0.000049,0.006697,-0.001341,-0.007603,-0.560428,-0.377941
3572767115.194866,-0.007604,-0.560237,-0.377950,-0.000000,-0.000139,-0.000005,-0.000049,0.007287,-0.001340,-0.007604,-0.560376,-0.377955
3572767115.204866,-0.007604,-0.560178,-0.377964,-0.000000,-0.000140,-0.000005,-0.000048,0.007876,-0.001339,-0.007604,-0.560317,-0.377969
3572767115.214867,-0.007605,-0.560113,-0.377978,-0.000000,-0.000140,-0.000005,-0.000048,0.008466,-0.001338,-0.007605,-0.560253,-0.377983
3572767115.224867,-0.007605,-0.560043,-0.377992,-0.000000,-0.000140,-0.000005,-0.000047,0.009055,-0.001338,-0.007605,-0.560183,-0.377997
3572767115.234869,-0.007605,-0.559968,-0.378006,-0.000000,-0.000139,-0.000005,-0.000047,0.009643,-0.001337,-0.007606,-0.560107,-0.378010
3572767115.244867,-0.007606,-0.559886,-0.378019,-0.000000,-0.000138,-0.000005,-0.000046,0.010232,-0.001336,-0.007606,-0.560025,-0.378024
3572767115.254868,-0.007606,-0.559799,-0.378033,-0.000000,-0.000137,-0.000005,-0.000046,0.010820,-0.001335,-0.007607,-0.559937,-0.378038
