Absolute Time,eta_hat_psi,eta_hat_x,eta_hat_y,eta_mpsi,eta_mx,eta_my, eta_tilde_psi, eta_tilde_x, eta_tilde_y,nu_psi_hat, nu_x_hat, nu_y_hat
3572761220.436985,1.202033,11.344800,-23.777538,-22.156452,54.620769,-8.744390,-23.358484,43.275969,15.033148,-3.433561,2.239176,-0.656915
3572761220.446985,0.025898,15.446390,-22.337120,-29.562384,0.437847,-7.786453,-29.588282,-15.008543,14.550667,-4.125378,1.581618,-0.796313
3572761220.456986,-1.462229,14.019598,-20.934591,-19.161672,-43.793381,-14.947756,-17.699443,-57.812979,5.986835,-5.098577,1.922866,-0.546328
3572761220.466986,-2.377602,8.529454,-20.374121,68.400804,1.688670,-14.833337,70.778406,-6.840784,5.540783,-5.588053,1.005635,-0.563654
3572761220.476985,1.032671,7.881864,-19.856777,21.135902,-1.762873,3.172842,20.103231,-9.644738,23.029619,-3.000731,0.900301,-0.555227
3572761220.486987,1.987686,6.961279,-17.653529,-55.599964,24.765390,28.704570,-57.587650,17.804110,46.358098,-2.226597,1.320785,-0.616026
3572761220.496986,-0.852627,8.669046,-13.231165,-3.717776,37.747091,69.076336,-2.865149,29.078045,82.307500,-4.238240,2.148172,-0.359615
3572761220.506986,-1.032733,11.421727,-5.380005,8.627577,-23.499924,-11.872400,9.660310,-34.921652,-6.492395,-4.035106,2.520530,-1.218601
3572761220.516988,-0.598984,8.087152,-5.972915,49.042863,74.374378,33.213268,49.641848,66.287225,39.186183,-3.640472,2.872554,-0.755690
3572761220.526988,1.794769,14.401586,-2.269242,-23.943284,49.493088,11.793461,-25.738053,35.091501,14.062703,-2.000703,2.601605,0.155265
3572761220.536988,0.515865,17.750666,-0.906083,-38.100197,9.568414,-39.209731,-38.616063,-8.182251,-38.303649,-2.828381,3.000635,-0.081520
3572761220.546988,-1.401128,16.997759,-4.564637,1.531093,26.815413,-42.381954,2.932221,9.817654,-37.817316,-4.045443,3.084901,-0.396075
3572761220.556988,-1.296507,17.936963,-8.137485,-0.308213,-30.486498,-52.775735,0.988294,-48.423460,-44.638250,-3.830112,2.430930,-0.424435
3572761220.566989,-1.284416,13.346319,-12.398108,-51.666518,2.769133,48.856403,-50.382102,-10.577186,61.254511,-3.576171,1.901612,-0.992013
3572761220.576989,-3.784890,12.333378,-6.583440,42.272114,-3.079289,31.583808,46.057005,-15.412667,38.167248,-5.273699,0.906858,-0.847482
3572761220.586990,-1.581385,10.856953,-2.956027,31.749446,-27.768505,1.700394,33.330831,-38.625458,4.656421,-3.524268,0.366737,-1.036794
3572761220.596988,0.015604,7.184888,-2.520930,12.337319,-2.759813,11.258322,12.321716,-9.944701,13.779252,-2.358837,-0.183416,-0.818822
3572761220.606989,0.595593,6.234299,-1.215952,5.847683,0.360035,-21.354612,5.252090,-5.874263,-20.138660,-1.943974,-0.376332,-0.676801
3572761220.616988,0.833935,5.669192,-3.137881,-8.865697,11.344276,37.960947,-9.699632,5.675084,41.098827,-1.711893,-0.300865,-0.899066
3572761220.626990,0.342787,6.208049,0.784428,-0.793109,-30.981460,4.891549,-1.135895,-37.189509,4.107120,-1.997229,-0.721966,-1.221560
3572761220.636990,0.267802,2.653590,1.172879,-7.565505,4.972245,-1.744833,-7.833306,2.318655,-2.917712,-2.024015,-1.175198,-1.427531
3572761220.646991,-0.135622,2.858619,0.901719,-49.823447,-23.149922,57.009167,-49.687825,-26.008541,56.107449,-2.353954,-1.069846,-1.334897
3572761220.656991,-2.591438,0.378401,6.228869,18.119767,24.928892,44.321647,20.711206,24.550492,38.092779,-4.267291,-1.011470,-0.545771
3572761220.666991,-1.619685,2.705373,9.858610,-27.589511,39.417607,21.477780,-25.969826,36.712234,11.619171,-3.603997,-1.113110,-0.036319
3572761220.676991,-2.925926,6.209830,10.972486,14.028033,0.827784,12.614805,16.953959,-5.382046,1.642319,-4.511198,-1.715373,0.138574
3572761220.686992,-2.139881,5.694398,11.112875,-24.551071,48.439700,5.299213,-22.411190,42.745301,-5.813662,-3.868329,-1.682004,0.177398
3572761220.696990,-3.274005,9.751018,10.552495,-1.600882,13.106169,9.203127,1.673124,3.355151,-1.349368,-4.550606,-1.112708,-0.131772
3572761220.706993,-3.236292,10.069587,10.434545,11.105318,4.152945,7.317439,14.341610,-5.916641,-3.117106,-4.448834,-1.081360,-0.086225
3572761220.716993,-2.577423,9.504258,10.147763,33.249069,-45.057196,-58.332337,35.826493,-54.561454,-68.480100,-3.883245,-1.030194,-0.162455
3572761220.726992,-0.862350,4.313492,3.616821,16.673907,-10.401461,15.025689,17.536257,-14.714953,11.408868,-2.734208,-1.906380,0.613742
3572761220.736993,-0.030238,2.927334,4.714911,-13.165655,-72.105555,8.692610,-13.135417,-75.032889,3.977698,-2.026428,-1.924955,0.361080
3572761220.746993,-0.692375,-4.231811,5.107713,25.617869,14.726024,-19.834476,26.310243,18.957835,-24.942189,-2.384140,-2.989102,-0.103577
3572761220.756993,0.572455,-2.450871,2.718614,4.718174,29.387006,-35.250705,4.145719,31.837877,-37.969319,-1.399772,-2.839197,-0.502120
3572761220.766994,0.761215,0.575683,-0.871052,23.630460,18.868537,34.552254,22.869245,18.292854,35.423306,-1.348440,-2.150393,-0.156834
3572761220.776994,1.867170,2.314418,2.523007,-29.514874,-68.736522,-30.020785,-31.382043,-71.050940,-32.543792,-0.587971,-2.698643,0.050836
3572761220.786994,0.324630,-4.443182,-0.600250,56.430555,-4.425932,-27.839654,56.105925,0.017250,-27.239405,-1.839239,-2.789291,0.952598
3572761220.796995,3.053542,-4.466654,-3.182237,-5.064790,53.189891,-22.496695,-8.118332,57.656545,-19.314458,0.277734,-2.702684,0.570400
3572761220.806995,2.659699,1.009436,-5.043352,3.946496,23.373838,29.778559,1.286797,22.364402,34.821912,0.143377,-2.629651,-0.121551
3572761220.816995,2.724093,3.156045,-1.708200,77.291073,-34.023288,8.535353,74.566980,-37.179333,10.243553,0.189115,-3.260234,-0.213709
3572761220.826996,6.375278,-0.372500,-0.760671,50.052099,43.015868,-19.610985,43.676821,43.388368,-18.850314,2.745756,-2.827308,0.121185
3572761220.836996,8.539869,3.734270,-2.549080,-6.936735,-7.205411,-14.288181,-15.476604,-10.939680,-11.739101,4.284649,-2.001541,0.009746
3572761220.846996,7.824065,2.677674,-3.655118,-12.635323,-4.813082,12.116288,-20.459388,-7.490756,15.771407,3.720683,-2.010061,-0.141596
3572761220.856996,6.858563,1.945104,-2.153202,16.889126,-42.478937,39.399891,10.030564,-44.424041,41.553093,2.922538,-2.135713,0.073641
3572761220.866996,7.378499,-2.276311,1.822399,-12.481015,65.230952,-52.159684,-19.859514,67.507263,-53.982083,3.362557,-2.483500,-0.566719
3572761220.876997,6.439531,4.130182,-3.324717,39.986807,-23.640441,-21.042837,33.547277,-27.770622,-17.718120,2.712283,-1.438870,-1.195464
3572761220.886998,8.107229,1.503417,-5.014756,15.656066,9.763988,-11.948728,7.548836,8.260570,-6.933972,3.746182,-1.389959,-0.807173
3572761220.896996,8.512792,2.303953,-5.668112,39.379754,5.475012,38.567586,30.866962,3.171059,44.235698,3.918662,-1.563501,-0.716797
3572761220.906997,10.061517,2.614244,-1.469058,51.327113,18.285743,39.038299,41.265596,15.671498,40.507357,4.944300,-0.859403,-0.821956
3572761220.916996,12.128974,4.109954,2.377743,14.444853,78.277021,-37.941182,2.315879,74.167067,-40.318924,6.286754,-0.182244,-0.806531
3572761220.926999,12.303648,11.180615,-1.462626,26.572056,22.030481,-23.746284,14.268408,10.849867,-22.283658,6.355318,-1.307570,-1.477845
3572761220.936998,13.063217,12.225547,-3.599721,42.644097,29.003823,-7.968249,29.580880,16.778276,-4.368528,6.689939,-1.780728,-1.558136
3572761220.946999,14.575080,13.805054,-4.002180,12.157409,-6.763377,32.459413,-2.417670,-20.568431,36.461593,7.479813,-1.762942,-1.322539
3572761220.956999,14.528322,11.825028,-0.534413,7.567426,-74.337446,-38.693563,-6.960896,-86.162474,-38.159149,7.117993,-2.412789,-0.971569
3572761220.966999,14.255342,3.622313,-4.194023,38.856323,16.771154,-19.325485,24.600980,13.148840,-15.131462,6.543206,-3.426065,-0.072980
3572761220.977001,15.522891,4.861700,-5.664644,38.025257,5.819547,2.054818,22.502366,0.957846,7.719462,7.325420,-3.479284,-0.222883
3572761220.986999,16.694909,4.922620,-4.941777,21.743424,21.186813,-12.406504,5.048514,16.264193,-7.464726,7.950045,-3.331968,-0.083073
3572761220.996999,17.018747,6.502099,-5.659898,17.258964,42.464875,2.650820,0.240217,35.962776,8.310718,7.965106,-3.521561,0.027618
3572761221.007001,17.107151,9.927755,-4.835510,-7.323155,18.423699,13.546996,-24.430306,8.495944,18.382505,7.772234,-3.523753,0.520289
3572761221.016997,15.986676,10.724701,-3.053996,7.496940,66.096125,-32.625304,-8.489735,55.371424,-29.571308,6.813205,-3.532724,0.801022
3572761221.027001,15.638098,15.978116,-5.897894,12.671450,97.874248,-6.542047,-2.966648,81.896132,-0.644153,6.601675,-3.513622,0.158585
3572761221.037001,15.556949,23.745404,-5.960682,8.677115,14.429658,1.075818,-6.879835,-9.315746,7.036500,6.425769,-2.046282,0.098769
3572761221.047000,15.282414,22.871605,-5.304321,52.807201,38.905768,-22.266950,37.524787,16.034163,-16.962629,6.087763,-1.813906,0.124860
3572761221.057002,17.177971,24.412362,-6.930362,9.458372,-19.864804,-28.110094,-7.719598,-44.277166,-21.179732,7.305052,-2.160433,0.159425
3572761221.067017,16.870587,20.215468,-8.947991,8.954491,22.583673,26.565707,-7.916096,2.368206,35.513697,6.873905,-1.343581,0.387757
3572761221.077002,16.550030,20.450233,-5.575135,1.878043,68.377895,-6.787216,-14.671987,47.927662,-1.212080,6.561373,-1.073202,-0.012613
3572761221.087002,15.895869,25.017277,-5.700636,-40.409115,-21.327613,-30.004041,-56.304984,-46.344890,-24.303405,6.034175,-1.349762,-0.547984
3572761221.097003,13.198313,20.612789,-8.005360,20.200043,-6.772980,72.444578,7.001730,-27.385769,80.449938,3.949209,-0.493890,-0.481600
3572761221.107002,13.578819,18.009172,-0.348758,-4.215786,42.239886,75.802833,-17.794605,24.230714,76.151590,4.052130,0.732649,-0.013726
3572761221.117018,12.747869,20.312723,6.909906,-2.955155,17.363467,3.688046,-15.703024,-2.949256,-3.221859,3.528786,1.655962,-0.728399
3572761221.127018,12.013657,20.015230,6.607240,14.212857,-11.383703,-6.629606,2.199200,-31.398933,-13.236846,2.968431,1.666988,-0.738251
3572761221.137018,12.149896,17.031527,5.362779,26.503614,31.506755,-48.205691,14.353718,14.475227,-53.568471,2.972019,1.457521,-0.416260
3572761221.147019,12.881688,18.416473,0.273380,-22.609312,43.364509,-6.872699,-35.491000,24.948037,-7.146079,3.526033,0.590889,-0.757016
3572761221.157019,11.178932,20.792254,-0.398443,8.376007,-3.143001,8.254223,-2.802926,-23.935255,8.652666,2.270513,0.140665,-0.844866
3572761221.167019,11.063660,18.519276,0.430989,-43.154884,-21.042073,-42.360813,-54.218543,-39.561350,-42.791802,2.126937,0.448252,-0.661816
3572761221.177019,8.430583,14.758566,-3.645785,-11.006984,-15.060477,-47.233391,-19.437566,-29.819043,-43.587607,0.199735,-0.548411,-0.616627
3572761221.187019,7.480767,11.924926,-7.802615,19.268233,97.030030,-37.545584,11.787466,85.105104,-29.742969,-0.561997,-1.291591,-0.261457
3572761221.197019,8.052938,20.020014,-10.641295,-47.133018,32.129397,27.886939,-55.185957,12.109382,38.528235,-0.004445,-0.168029,-0.978729
3572761221.207019,5.352151,21.175027,-6.963778,-51.310087,36.750991,58.534100,-56.662239,15.575963,65.497878,-1.880359,-0.355664,-1.333038
3572761221.217020,2.559843,22.645361,-0.729393,16.424387,8.933478,9.603166,13.864544,-13.711883,10.332560,-3.994893,-1.135590,-0.708976
3572761221.227020,3.199788,21.343233,0.266414,-6.533222,18.461825,-10.110054,-9.733010,-2.881408,-10.376468,-3.447015,-1.029504,-0.893230
3572761221.237020,2.689939,21.057599,-0.727331,-41.560391,-36.301837,58.525717,-44.250330,-57.359436,59.253048,-3.757242,-0.970526,-0.978028
3572761221.247021,0.487662,15.606782,4.916973,-5.727071,33.193406,32.790321,-6.214733,17.586624,27.873348,-5.258860,0.498638,-0.961117
3572761221.257021,0.132504,17.290970,7.566860,-3.856417,43.346567,83.217475,-3.988920,26.055596,75.650615,-5.409220,1.082468,-0.687019
3572761221.267021,-0.114042,19.767178,14.782274,5.244555,33.453026,-4.927061,5.358597,13.685849,-19.709336,-5.251720,1.679370,-1.405949
3572761221.277021,0.097688,21.068236,12.884528,9.157013,27.514853,30.858732,9.059325,6.446616,17.974204,-4.923786,2.171744,-1.203365
3572761221.287022,0.494008,21.664708,14.611894,11.937860,-48.851461,7.564577,11.443852,-70.516169,-7.047317,-4.416250,2.212521,-1.271715
3572761221.297022,1.012206,14.959746,13.919957,-70.861021,-31.135538,-4.133430,-71.873227,-46.095284,-18.053387,-3.787991,1.392104,-1.645424
3572761221.307023,-2.541627,10.554030,12.189180,16.325952,4.611153,19.802337,18.867580,-5.942877,7.613157,-6.109429,1.948579,-1.822566
3572761221.317023,-1.676753,9.963203,12.916008,-59.484457,0.115546,33.945050,-57.807704,-9.847657,21.029042,-5.247219,2.088605,-1.668632
3572761221.327022,-4.556268,9.002372,14.928207,-40.655302,-44.121221,20.515031,-36.099034,-53.123594,5.586825,-7.053295,2.315431,-1.604203
3572761221.337023,-6.390552,3.917802,15.469050,11.281231,58.932253,-21.720135,17.671783,55.014452,-37.189185,-8.029054,3.320614,-1.415532
3572761221.347024,-5.602980,9.154174,11.892783,-26.305992,21.210185,18.214009,-20.703013,12.056011,6.321226,-7.225753,4.193196,-0.609569
3572761221.357023,-6.685875,10.313497,12.456735,-37.404874,-25.159221,-22.151454,-30.718999,-35.472718,-34.608189,-7.776756,4.067826,-0.124004
3572761221.367025,-8.264048,6.971192,9.172603,21.594545,-3.992933,-10.489670,29.858593,-10.964125,-19.662272,-8.605171,3.245971,-0.043399
3572761221.377024,-6.885850,5.898599,7.311406,32.211877,65.030595,16.803077,39.097727,59.131996,9.491671,-7.426597,3.212753,0.471230
3572761221.387024,-5.043661,11.547072,8.241434,-30.461392,14.509618,15.250798,-25.417731,2.962546,7.009364,-5.857992,3.912135,0.267794
3572761221.397024,-6.344549,11.847315,8.941003,-5.762765,-13.888213,-7.365395,0.581784,-25.735528,-16.306398,-6.686222,3.888216,0.543593
3572761221.407024,-6.380927,9.424407,7.411445,51.064063,32.913976,-28.370016,57.444990,23.489569,-35.781460,-6.593761,3.225104,0.761314
3572761221.417020,-3.632785,11.676283,4.031305,18.803047,26.116094,31.346589,22.435832,14.439812,27.315284,-4.414786,2.968772,0.400628
3572761221.427026,-2.577978,13.079586,6.635237,-51.776396,27.338322,-5.638354,-49.198418,14.258736,-12.273591,-3.684536,3.101065,0.819939
3572761221.437025,-5.022272,14.447554,5.437867,-17.352618,-14.078673,14.104961,-12.330346,-28.526227,8.667094,-5.479350,3.189552,1.132402
3572761221.447025,-5.679626,11.722121,6.293643,38.251327,30.061900,-39.830298,43.930954,18.339778,-46.123940,-5.994479,3.130587,1.591281
3572761221.457026,-3.587348,13.484839,1.929974,-19.392909,-5.793211,-81.737104,-15.805561,-19.278050,-83.667078,-4.340667,2.836702,1.082893
3572761221.467026,-4.402381,11.678137,-6.041473,20.448696,18.811726,27.981356,24.851076,7.133589,34.022828,-4.703310,3.194140,0.275864
3572761221.477026,-3.231621,12.353332,-2.771108,12.647206,-22.728596,-21.995829,15.878827,-35.081928,-19.224720,-3.772742,3.666800,0.295347
3572761221.487028,-2.490943,9.045925,-4.595702,0.011511,21.824432,5.880856,2.502453,12.778508,10.476557,-3.156040,2.957477,0.197820
3572761221.497027,-2.399322,10.290814,-3.595518,85.536839,-15.429925,24.729790,87.936161,-25.720738,28.325308,-3.086529,3.104944,0.401287
3572761221.507027,1.875150,7.822062,-0.920351,-7.565063,12.496743,-9.371061,-9.440214,4.674681,-8.450709,0.116624,3.049836,-0.072753
3572761221.517027,1.414190,8.274804,-1.752961,-33.088080,15.349366,-7.937915,-34.502270,7.074562,-6.184954,-0.225040,3.142465,-0.039536
3572761221.527028,-0.276879,8.945272,-2.371426,13.561061,-35.814789,-43.088458,13.837939,-44.760061,-40.717032,-1.471229,3.163459,0.098511
3572761221.537028,0.385862,4.697786,-6.224189,-2.429147,-30.310902,-0.466644,-2.815009,-35.008688,5.757544,-1.028114,2.123398,0.293834
3572761221.547029,0.238305,1.350520,-5.691679,42.548685,6.859067,35.180232,42.310379,5.508547,40.871911,-1.073792,2.482811,0.000923
3572761221.557028,2.298626,1.878001,-1.822123,7.829513,24.161357,-29.781577,5.530887,22.283356,-27.959454,0.394959,1.784229,0.099836
3572761221.567028,2.573415,3.999300,-4.468180,13.295002,15.650842,-79.186310,10.721587,11.651542,-74.718130,0.636475,1.310833,-0.175515
3572761221.577030,3.105148,5.118362,-11.576546,11.315430,63.894013,-16.092711,8.210282,58.775651,-4.516165,1.165401,0.601082,-0.920785
3572761221.587030,3.517740,10.708564,-12.015301,-6.791893,11.139678,33.444432,-10.309633,0.431114,45.459733,1.327655,0.979735,-0.303401
3572761221.597029,3.025557,10.755828,-7.693449,-3.812235,96.540074,-81.961186,-6.837792,85.784246,-74.267738,0.857946,0.609909,0.155223
3572761221.607031,2.699136,18.921055,-14.764621,-29.207872,45.696646,-28.914206,-31.907008,26.775591,-14.149586,0.596726,-1.318202,0.215487
3572761221.617027,1.143371,21.476756,-16.123890,55.378997,70.300478,30.564300,54.235626,48.823721,46.688190,-0.505337,-1.779951,0.087774
3572761221.627029,3.792414,26.119491,-11.661949,22.108122,3.662960,-64.895748,18.315708,-22.456530,-53.233799,1.291603,-2.157586,0.778462
3572761221.637032,4.701154,24.001519,-16.735773,-3.706985,-22.419919,-55.683795,-8.408139,-46.421438,-38.948022,1.875610,-1.637817,1.323160
3572761221.647030,4.307580,19.587358,-20.462644,-24.157802,24.884500,-47.570377,-28.465382,5.297142,-27.107734,1.519887,-1.285811,1.884801
3572761221.657030,2.929793,20.070362,-23.044524,18.251306,-11.417834,9.574614,15.321513,-31.488197,32.619138,0.643239,-1.584555,1.541515
3572761221.667034,3.686352,17.066770,-19.917824,-17.439292,56.080882,11.503840,-21.125644,39.014111,31.421664,1.263319,-2.291085,1.539781
3572761221.677032,2.665471,20.764166,-16.943932,-23.864494,13.609080,17.395762,-26.529966,-7.155086,34.339695,0.669798,-1.625503,1.107173
3572761221.687032,1.373500,20.068579,-13.684961,26.312353,-46.789450,-5.264421,24.938853,-66.858028,8.420541,-0.262849,-1.097052,1.273846
3572761221.697032,2.591165,13.687569,-12.888832,-29.886076,-20.005044,-12.461129,-32.477242,-33.692613,0.427704,0.544689,-1.390788,1.887036
3572761221.707033,1.006982,10.461770,-12.860618,41.607192,-2.646742,-15.447800,40.600210,-13.108512,-2.587182,-0.571813,-1.404304,2.084210
3572761221.717032,2.989266,9.235922,-13.111378,-28.898108,7.326945,-60.229522,-31.887373,-1.908978,-47.118145,0.987591,-1.199795,1.776458
3572761221.727034,1.438148,9.054461,-17.618077,-11.612481,21.234988,-10.893003,-13.050629,12.180527,6.725074,-0.128171,-1.625547,2.063522
3572761221.737032,0.798780,10.190306,-16.979278,1.605326,50.100685,-28.099503,0.806546,39.910380,-11.120225,-0.462441,-1.416072,1.803351
3572761221.747034,0.834617,13.974456,-18.052545,-49.003789,-4.084642,-35.827538,-49.838406,-18.059098,-17.774992,-0.264485,-1.633457,1.243381
3572761221.757034,-1.607168,12.238820,-19.756928,60.814716,14.344229,69.545982,62.421884,2.105410,89.302910,-1.983873,-2.026822,1.345767
3572761221.767034,1.429674,12.459604,-11.239593,-8.380001,-6.916360,15.989686,-9.809675,-19.375964,27.229279,0.401154,-3.373673,0.827461
3572761221.777033,0.954095,10.637538,-8.623114,21.007331,-73.732046,28.371909,20.053236,-84.369583,36.995023,0.179839,-3.512690,0.480719
3572761221.787035,1.937050,2.617373,-5.128779,-5.603397,6.488056,-44.424917,-7.540447,3.870683,-39.296137,0.828203,-2.135075,1.032482
3572761221.797033,1.576681,2.963660,-8.875950,28.813848,21.992859,9.942853,27.237167,19.029199,18.818802,0.684028,-2.468399,0.647402
3572761221.807034,2.916763,4.799265,-7.076960,-4.607292,-17.845647,-17.903289,-7.524055,-22.644912,-10.826329,1.699055,-2.853684,0.560504
3572761221.817035,2.564979,2.640467,-8.135300,-26.104465,-24.194858,-36.443771,-28.669445,-26.835325,-28.308471,1.421765,-2.925376,0.851633
3572761221.827035,1.176252,0.076619,-10.803628,42.446676,-56.674247,12.718753,41.270424,-56.750866,23.522380,0.533896,-2.724394,0.435492
3572761221.837036,3.202169,-5.324050,-8.537386,-6.194849,8.464928,-6.522704,-9.397018,13.788978,2.014682,2.120415,-3.098649,-0.227606
3572761221.847038,2.762690,-4.039659,-8.350074,-5.642189,-41.170437,34.943137,-8.404879,-37.130778,43.293211,1.745654,-2.814461,-0.182524
3572761221.857036,2.367596,-7.595647,-4.244934,2.172946,-8.080917,0.093212,-0.194651,-0.485270,4.338146,1.310880,-2.830570,0.505387
3572761221.867035,2.371003,-7.630865,-3.856489,-0.011006,7.263841,-16.602851,-2.382010,14.894707,-12.746362,1.333496,-2.701893,0.499164
3572761221.877036,2.267659,-6.237652,-5.065089,20.461469,-36.199396,6.334839,18.193810,-29.961744,11.399928,1.294885,-2.406415,0.368837
3572761221.887037,3.170546,-9.093186,-4.002085,-2.987984,7.189087,0.292059,-6.158531,16.282273,4.294143,1.889735,-2.149836,0.710293
3572761221.897036,2.887698,-7.521352,-3.596765,-2.242963,-8.854059,14.306318,-5.130661,-1.332706,17.903083,1.704049,-2.380324,0.699681
3572761221.907038,2.653482,-7.628847,-1.878420,32.241819,-10.601443,30.125856,29.588337,-2.972596,32.004276,1.579425,-2.550187,0.568168
3572761221.917032,4.116984,-7.931741,1.155400,-32.550138,0.783119,-12.076689,-36.667122,8.714860,-13.232089,2.599896,-2.134421,0.834357
3572761221.927038,2.347735,-7.102946,-0.083306,-11.580416,22.137842,-43.441707,-13.928151,29.240788,-43.358401,1.324306,-1.829316,0.881739
3572761221.937037,1.679596,-4.335540,-4.222044,-26.984944,31.763649,-25.595782,-28.664541,36.099189,-21.373738,0.961617,-2.142387,0.339590
3572761221.947039,0.285565,-0.889450,-6.238968,32.828112,-7.856282,-43.869746,32.542547,-6.966832,-37.630778,-0.126500,-1.939604,0.825372
3572761221.957038,1.877370,-1.563467,-9.840050,4.886417,58.336600,-15.767913,3.009047,59.900066,-5.927863,1.069515,-2.559204,0.802455
3572761221.967039,2.034728,4.143479,-10.379884,26.918625,-17.071409,-9.372254,24.883897,-21.214888,1.007630,1.113639,-2.231833,1.435631
3572761221.977039,3.263797,2.114967,-10.307102,9.064686,38.518665,-25.643692,5.800889,36.403698,-15.336590,2.043347,-2.080301,1.572715
3572761221.987040,3.568131,5.595334,-11.788266,-23.483261,-31.409231,-92.229272,-27.051392,-37.004565,-80.441006,2.347362,-2.667674,1.506826
3572761221.997039,2.267198,2.059970,-19.475721,110.388841,60.289196,-32.749952,108.121643,58.229226,-13.274231,1.459056,-3.855669,1.914309
3572761222.007040,7.574390,7.645069,-20.739714,-6.986371,-28.135913,-3.565259,-14.560761,-35.780982,17.174455,5.457090,-4.386905,2.096060
3572761222.017037,6.916185,4.219313,-19.063107,-11.686567,-51.861944,-53.730722,-18.602752,-56.081257,-34.667614,5.193232,-4.662795,1.874807
3572761222.027040,6.057276,-1.162256,-22.386963,-16.072884,10.785839,-7.782767,-22.130160,11.948095,14.604197,4.745527,-5.300099,2.035921
3572761222.037041,5.021926,0.013864,-21.031432,-21.499971,11.283867,-45.682011,-26.521897,11.270003,-24.650579,4.264411,-4.965431,1.770913
3572761222.047041,3.766264,1.134823,-23.371825,-23.106825,29.247996,-14.197360,-26.873089,28.113172,9.174465,3.512553,-4.573931,2.005752
3572761222.057041,2.486694,3.813519,-22.544379,22.723388,-7.418568,50.545919,20.236694,-11.232087,73.090299,2.852285,-4.362969,1.599026
3572761222.067041,3.506490,2.784812,-15.568443,2.035168,-3.126033,-9.880142,-1.471322,-5.910845,5.688301,3.845595,-4.767352,0.887429
3572761222.077041,3.472332,2.233772,-15.069917,-34.701246,-16.162903,-11.650045,-38.173578,-18.396674,3.419872,3.864213,-4.367546,0.983124
3572761222.087042,1.641970,0.520241,-14.759612,17.168249,-12.769706,8.930662,15.526280,-13.289947,23.690273,2.594313,-3.840812,1.040488
3572761222.097041,2.427811,-0.731329,-12.468896,-39.517802,-70.462973,-12.898910,-41.945613,-69.731644,-0.430014,3.257884,-4.030818,0.872465
3572761222.107042,0.407452,-7.353633,-12.476006,-48.255308,3.181504,-49.756009,-48.662759,10.535137,-37.280003,1.948453,-3.581801,0.164347
3572761222.117041,-1.955508,-6.337534,-16.057825,62.381188,-17.269473,46.642842,64.336696,-10.931939,62.700667,0.207770,-4.099847,0.303201
3572761222.127043,1.195180,-7.412533,-10.068022,24.378304,-19.943257,-30.058423,23.183125,-12.530723,-19.990401,2.423866,-4.540183,0.868959
3572761222.137043,2.354164,-8.630557,-11.936629,47.313805,-16.732466,-9.102434,44.959641,-8.101909,2.834195,3.360383,-4.242719,0.628687
3572761222.147043,4.587711,-9.362388,-11.665391,15.963669,-36.345261,-4.899108,11.375958,-26.982873,6.766283,4.979510,-3.911993,0.613135
3572761222.157043,5.193158,-11.895571,-11.018004,16.220670,28.488671,-38.117961,11.027512,40.384242,-27.099956,5.389555,-3.329059,0.516942
3572761222.167044,5.784883,-8.020267,-13.587487,14.219292,22.713761,8.143963,8.434409,30.734028,21.731450,5.669625,-3.525845,1.060857
3572761222.177043,6.253378,-5.101398,-11.551165,83.543006,-24.177728,-34.910830,77.289627,-19.076331,-23.359665,6.029741,-3.035605,0.725313
3572761222.187045,10.094664,-6.916179,-13.804755,9.714649,-24.225235,55.893516,-0.380015,-17.309056,69.698270,8.643436,-3.144548,0.993577
3572761222.197043,10.160544,-8.533708,-7.169054,4.489809,-13.260314,10.086127,-5.670735,-4.726606,17.255180,8.647713,-3.027217,0.206064
3572761222.207046,9.966533,-8.975279,-5.498556,18.143551,2.717182,17.986358,8.177019,11.692461,23.484914,8.285289,-3.179283,0.164023
3572761222.217049,10.446489,-7.883460,-3.241614,3.495613,-15.600769,-11.297252,-6.950876,-7.717309,-8.055638,8.358489,-3.157050,0.506935
3572761222.227045,10.187077,-8.589335,-4.003362,18.492152,22.831040,-13.829223,8.305075,31.420375,-9.825862,7.968184,-2.829264,0.609807
3572761222.237045,10.670649,-5.619276,-4.924587,49.196698,25.524361,-36.729917,38.526049,31.143636,-31.805330,8.126047,-2.145923,0.636290
3572761222.247046,12.634687,-2.657751,-7.933918,-20.627653,33.976005,26.925266,-33.262340,36.633756,34.859184,9.290873,-1.294433,0.701012
3572761222.257047,11.096037,0.839470,-4.603500,-27.701008,26.430033,27.494756,-38.797045,25.590563,32.098256,7.883513,-1.859852,1.000990
3572761222.267047,9.273652,3.296528,-1.545367,4.493268,-30.120856,-0.441805,-4.780384,-33.417385,1.103562,6.453933,-2.381779,0.863598
3572761222.277046,9.102678,0.127400,-1.420644,21.307983,3.794249,-5.536039,12.205304,3.666848,-4.115396,6.289491,-2.173484,0.496898
3572761222.287048,9.760993,0.489374,-1.829073,51.215062,-19.297883,12.020024,41.454069,-19.787257,13.849097,6.630980,-2.176015,0.512052
3572761222.297048,11.853916,-1.410390,-0.524049,-7.707300,27.176931,47.147898,-19.561215,28.587321,47.671947,7.937040,-2.071618,0.762368
3572761222.307049,10.973005,1.315922,4.036254,8.236722,7.477549,-72.422840,-2.736283,6.161627,-76.459094,7.080248,-2.649798,1.173411
