Absolute Time,tau_d_psi,tau_d_x,tau_d_y,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,nu_psi_hat, nu_x_hat, nu_y_hat
3573965241.103745,0.014396,0.064846,0.030734,-0.016814,0.019936,0.005824,0.347148,8.149961,3.260720,0.330334,8.169897,3.266544,0.780853,0.011105,0.001815,0.098072,0.014078
3573965241.113745,0.014394,0.064846,0.030728,-0.016811,0.019936,0.005824,0.347163,8.150844,3.261170,0.330352,8.170779,3.266995,0.780964,0.011105,0.001815,0.098073,0.014076
3573965241.123745,0.014391,0.064846,0.030723,-0.016807,0.019935,0.005825,0.347178,8.151726,3.261620,0.330370,8.171661,3.267446,0.781075,0.011105,0.001815,0.098073,0.014074
3573965241.133743,0.014389,0.064846,0.030718,-0.016804,0.019934,0.005826,0.347193,8.152609,3.262071,0.330389,8.172543,3.267897,0.781186,0.011105,0.001814,0.098073,0.014072
3573965241.143744,0.014387,0.064846,0.030713,-0.016801,0.019934,0.005827,0.347208,8.153492,3.262521,0.330407,8.173425,3.268348,0.781297,0.011105,0.001814,0.098074,0.014070
3573965241.153744,0.014385,0.064846,0.030707,-0.016798,0.019933,0.005828,0.347222,8.154374,3.262971,0.330425,8.174307,3.268799,0.781408,0.011105,0.001814,0.098074,0.014068
3573965241.163747,0.014383,0.064846,0.030702,-0.016794,0.019932,0.005829,0.347237,8.155257,3.263421,0.330443,8.175189,3.269250,0.781519,0.011105,0.001813,0.098074,0.014066
3573965241.173748,0.014380,0.064846,0.030697,-0.016791,0.019932,0.005830,0.347252,8.156140,3.263872,0.330461,8.176071,3.269701,0.781630,0.011105,0.001813,0.098075,0.014064
3573965241.183747,0.014378,0.064847,0.030692,-0.016788,0.019931,0.005830,0.347267,8.157022,3.264322,0.330479,8.176953,3.270152,0.781741,0.011105,0.001813,0.098075,0.014062
3573965241.193747,0.014376,0.064847,0.030686,-0.016785,0.019931,0.005831,0.347282,8.157905,3.264772,0.330497,8.177835,3.270603,0.781852,0.011105,0.001812,0.098075,0.014060
3573965241.203748,0.014374,0.064847,0.030681,-0.016781,0.019930,0.005832,0.347297,8.158788,3.265222,0.330516,8.178717,3.271054,0.781963,0.011105,0.001812,0.098075,0.014058
3573965241.213747,0.014372,0.064847,0.030676,-0.016778,0.019929,0.005833,0.347312,8.159670,3.265672,0.330534,8.179599,3.271505,0.782074,0.011105,0.001811,0.098076,0.014056
3573965241.223750,0.014369,0.064847,0.030671,-0.016775,0.019929,0.005834,0.347327,8.160553,3.266123,0.330552,8.180481,3.271956,0.782185,0.011105,0.001811,0.098076,0.014054
3573965241.233747,0.014367,0.064847,0.030665,-0.016772,0.019928,0.005835,0.347341,8.161435,3.266573,0.330570,8.181363,3.272407,0.782296,0.011105,0.001811,0.098076,0.014052
3573965241.243745,0.014365,0.064847,0.030660,-0.016768,0.019927,0.005836,0.347356,8.162318,3.267023,0.330588,8.182246,3.272859,0.782407,0.011105,0.001810,0.098077,0.014050
3573965241.253749,0.014363,0.064847,0.030655,-0.016765,0.019927,0.005836,0.347371,8.163201,3.267473,0.330606,8.183128,3.273310,0.782518,0.011105,0.001810,0.098077,0.014048
3573965241.263749,0.014360,0.064847,0.030650,-0.016762,0.019926,0.005837,0.347386,8.164083,3.267923,0.330624,8.184010,3.273761,0.782629,0.011105,0.001810,0.098077,0.014046
3573965241.273749,0.014358,0.064847,0.030644,-0.016759,0.019925,0.005838,0.347401,8.164966,3.268373,0.330642,8.184892,3.274212,0.782740,0.011105,0.001809,0.098078,0.014044
3573965241.283750,0.014356,0.064847,0.030639,-0.016755,0.019925,0.005839,0.347416,8.165849,3.268824,0.330660,8.185774,3.274663,0.782851,0.011105,0.001809,0.098078,0.014042
3573965241.293750,0.014354,0.064848,0.030634,-0.016752,0.019924,0.005840,0.347430,8.166731,3.269274,0.330678,8.186656,3.275114,0.782962,0.011105,0.001809,0.098078,0.014040
3573965241.303751,0.014352,0.064848,0.030629,-0.016749,0.019924,0.005841,0.347445,8.167614,3.269724,0.330697,8.187538,3.275565,0.783073,0.011105,0.001808,0.098079,0.014038
3573965241.313751,0.014349,0.064848,0.030623,-0.016746,0.019923,0.005842,0.347460,8.168497,3.270174,0.330715,8.188420,3.276016,0.783184,0.011105,0.001808,0.098079,0.014036
3573965241.323751,0.014347,0.064848,0.030618,-0.016742,0.019922,0.005843,0.347475,8.169379,3.270624,0.330733,8.189302,3.276467,0.783296,0.011105,0.001807,0.098079,0.014034
3573965241.333751,0.014345,0.064848,0.030613,-0.016739,0.019922,0.005843,0.347490,8.170262,3.271075,0.330751,8.190184,3.276918,0.783407,0.011104,0.001807,0.098079,0.014032
3573965241.343748,0.014343,0.064848,0.030608,-0.016736,0.019921,0.005844,0.347505,8.171145,3.271525,0.330769,8.191066,3.277369,0.783518,0.011104,0.001807,0.098080,0.014030
3573965241.353752,0.014341,0.064848,0.030602,-0.016733,0.019920,0.005845,0.347519,8.172027,3.271975,0.330787,8.191948,3.277820,0.783629,0.011104,0.001806,0.098080,0.014028
3573965241.363752,0.014339,0.064848,0.030597,-0.016729,0.019920,0.005846,0.347534,8.172910,3.272425,0.330805,8.192830,3.278271,0.783740,0.011104,0.001806,0.098080,0.014026
3573965241.373754,0.014336,0.064848,0.030592,-0.016726,0.019919,0.005847,0.347549,8.173793,3.272875,0.330823,8.193712,3.278722,0.783851,0.011104,0.001806,0.098081,0.014024
3573965241.383753,0.014334,0.064848,0.030587,-0.016723,0.019919,0.005848,0.347564,8.174675,3.273325,0.330841,8.194594,3.279173,0.783962,0.011104,0.001805,0.098081,0.014022
3573965241.393752,0.014332,0.064848,0.030581,-0.016720,0.019918,0.005849,0.347579,8.175558,3.273776,0.330859,8.195476,3.279624,0.784073,0.011104,0.001805,0.098081,0.014020
3573965241.403753,0.014330,0.064848,0.030576,-0.016716,0.019917,0.005849,0.347593,8.176441,3.274226,0.330877,8.196358,3.280075,0.784184,0.011104,0.001805,0.098082,0.014018
3573965241.413754,0.014328,0.064849,0.030571,-0.016713,0.019917,0.005850,0.347608,8.177323,3.274676,0.330895,8.197240,3.280526,0.784295,0.011104,0.001804,0.098082,0.014016
3573965241.423754,0.014325,0.064849,0.030566,-0.016710,0.019916,0.005851,0.347623,8.178206,3.275126,0.330913,8.198122,3.280977,0.784406,0.011104,0.001804,0.098082,0.014014
3573965241.433752,0.014323,0.064849,0.030560,-0.016707,0.019915,0.005852,0.347638,8.179089,3.275576,0.330931,8.199004,3.281428,0.784517,0.011104,0.001804,0.098083,0.014012
3573965241.443750,0.014321,0.064849,0.030555,-0.016703,0.019915,0.005853,0.347653,8.179971,3.276026,0.330949,8.199886,3.281879,0.784628,0.011104,0.001803,0.098083,0.014010
3573965241.453754,0.014319,0.064849,0.030550,-0.016700,0.019914,0.005854,0.347667,8.180854,3.276477,0.330967,8.200768,3.282330,0.784739,0.011104,0.001803,0.098083,0.014008
3573965241.463755,0.014317,0.064849,0.030545,-0.016697,0.019914,0.005855,0.347682,8.181737,3.276927,0.330985,8.201650,3.282781,0.784850,0.011104,0.001802,0.098083,0.014006
3573965241.473755,0.014314,0.064849,0.030540,-0.016694,0.019913,0.005856,0.347697,8.182619,3.277377,0.331003,8.202532,3.283232,0.784961,0.011104,0.001802,0.098084,0.014004
3573965241.483756,0.014312,0.064849,0.030534,-0.016690,0.019912,0.005856,0.347712,8.183502,3.277827,0.331021,8.203414,3.283683,0.785072,0.011104,0.001802,0.098084,0.014002
3573965241.493755,0.014310,0.064849,0.030529,-0.016687,0.019912,0.005857,0.347726,8.184385,3.278277,0.331039,8.204296,3.284134,0.785183,0.011104,0.001801,0.098084,0.014000
3573965241.503757,0.014308,0.064849,0.030524,-0.016684,0.019911,0.005858,0.347741,8.185267,3.278727,0.331057,8.205178,3.284585,0.785294,0.011104,0.001801,0.098085,0.013998
3573965241.513756,0.014306,0.064849,0.030519,-0.016681,0.019911,0.005859,0.347756,8.186150,3.279177,0.331075,8.206060,3.285036,0.785405,0.011104,0.001801,0.098085,0.013996
3573965241.523757,0.014303,0.064849,0.030513,-0.016677,0.019910,0.005860,0.347771,8.187033,3.279628,0.331093,8.206943,3.285487,0.785516,0.011104,0.001800,0.098085,0.013994
3573965241.533755,0.014301,0.064849,0.030508,-0.016674,0.019909,0.005861,0.347785,8.187915,3.280078,0.331111,8.207825,3.285938,0.785627,0.011104,0.001800,0.098086,0.013992
3573965241.543754,0.014299,0.064850,0.030503,-0.016671,0.019909,0.005862,0.347800,8.188798,3.280528,0.331129,8.208707,3.286389,0.785738,0.011104,0.001800,0.098086,0.013990
3573965241.553758,0.014297,0.064850,0.030498,-0.016668,0.019908,0.005863,0.347815,8.189681,3.280978,0.331147,8.209589,3.286840,0.785850,0.011104,0.001799,0.098086,0.013988
3573965241.563758,0.014295,0.064850,0.030492,-0.016664,0.019907,0.005863,0.347830,8.190563,3.281428,0.331165,8.210471,3.287291,0.785961,0.011104,0.001799,0.098087,0.013986
3573965241.573758,0.014292,0.064850,0.030487,-0.016661,0.019907,0.005864,0.347844,8.191446,3.281878,0.331183,8.211353,3.287742,0.786072,0.011104,0.001798,0.098087,0.013984
3573965241.583758,0.014290,0.064850,0.030482,-0.016658,0.019906,0.005865,0.347859,8.192329,3.282328,0.331201,8.212235,3.288193,0.786183,0.011104,0.001798,0.098087,0.013982
3573965241.593759,0.014288,0.064850,0.030477,-0.016655,0.019906,0.005866,0.347874,8.193211,3.282778,0.331219,8.213117,3.288644,0.786294,0.011104,0.001798,0.098087,0.013980
3573965241.603759,0.014286,0.064850,0.030471,-0.016651,0.019905,0.005867,0.347889,8.194094,3.283229,0.331237,8.213999,3.289095,0.786405,0.011104,0.001797,0.098088,0.013978
3573965241.613760,0.014284,0.064850,0.030466,-0.016648,0.019904,0.005868,0.347903,8.194977,3.283679,0.331255,8.214881,3.289546,0.786516,0.011104,0.001797,0.098088,0.013976
3573965241.623760,0.014282,0.064850,0.030461,-0.016645,0.019904,0.005869,0.347918,8.195859,3.284129,0.331273,8.215763,3.289997,0.786627,0.011104,0.001797,0.098088,0.013974
3573965241.633759,0.014279,0.064850,0.030456,-0.016642,0.019903,0.005869,0.347933,8.196742,3.284579,0.331291,8.216645,3.290448,0.786738,0.011104,0.001796,0.098089,0.013972
3573965241.643756,0.014277,0.064850,0.030450,-0.016638,0.019903,0.005870,0.347948,8.197625,3.285029,0.331309,8.217527,3.290899,0.786849,0.011104,0.001796,0.098089,0.013970
3573965241.653761,0.014275,0.064850,0.030445,-0.016635,0.019902,0.005871,0.347962,8.198507,3.285479,0.331327,8.218409,3.291350,0.786960,0.011104,0.001796,0.098089,0.013968
3573965241.663762,0.014273,0.064850,0.030440,-0.016632,0.019901,0.005872,0.347977,8.199390,3.285929,0.331345,8.219291,3.291801,0.787071,0.011104,0.001795,0.098090,0.013966
3573965241.673762,0.014271,0.064850,0.030435,-0.016629,0.019901,0.005873,0.347992,8.200273,3.286379,0.331363,8.220173,3.292252,0.787182,0.011104,0.001795,0.098090,0.013964
3573965241.683761,0.014268,0.064851,0.030430,-0.016625,0.019900,0.005874,0.348006,8.201155,3.286830,0.331381,8.221056,3.292703,0.787293,0.011104,0.001795,0.098090,0.013962
3573965241.693761,0.014266,0.064851,0.030424,-0.016622,0.019900,0.005875,0.348021,8.202038,3.287280,0.331399,8.221938,3.293154,0.787404,0.011104,0.001794,0.098090,0.013960
3573965241.703763,0.014264,0.064851,0.030419,-0.016619,0.019899,0.005876,0.348036,8.202921,3.287730,0.331417,8.222820,3.293605,0.787515,0.011104,0.001794,0.098091,0.013958
3573965241.713762,0.014262,0.064851,0.030414,-0.016616,0.019898,0.005877,0.348050,8.203803,3.288180,0.331435,8.223702,3.294056,0.787626,0.011104,0.001793,0.098091,0.013956
3573965241.723763,0.014260,0.064851,0.030409,-0.016613,0.019898,0.005877,0.348065,8.204686,3.288630,0.331453,8.224584,3.294507,0.787737,0.011104,0.001793,0.098091,0.013954
3573965241.733762,0.014257,0.064851,0.030403,-0.016609,0.019897,0.005878,0.348080,8.205569,3.289080,0.331471,8.225466,3.294958,0.787848,0.011104,0.001793,0.098092,0.013952
3573965241.743759,0.014255,0.064851,0.030398,-0.016606,0.019897,0.005879,0.348094,8.206451,3.289530,0.331488,8.226348,3.295409,0.787959,0.011104,0.001792,0.098092,0.013950
3573965241.753763,0.014253,0.064851,0.030393,-0.016603,0.019896,0.005880,0.348109,8.207334,3.289980,0.331506,8.227230,3.295860,0.788070,0.011104,0.001792,0.098092,0.013948
3573965241.763764,0.014251,0.064851,0.030388,-0.016600,0.019895,0.005881,0.348124,8.208217,3.290430,0.331524,8.228112,3.296311,0.788181,0.011104,0.001792,0.098093,0.013946
3573965241.773765,0.014249,0.064851,0.030382,-0.016596,0.019895,0.005882,0.348138,8.209099,3.290880,0.331542,8.228994,3.296762,0.788292,0.011104,0.001791,0.098093,0.013944
3573965241.783765,0.014247,0.064851,0.030377,-0.016593,0.019894,0.005883,0.348153,8.209982,3.291331,0.331560,8.229876,3.297213,0.788404,0.011104,0.001791,0.098093,0.013942
3573965241.793765,0.014244,0.064851,0.030372,-0.016590,0.019894,0.005884,0.348168,8.210865,3.291781,0.331578,8.230758,3.297664,0.788515,0.011104,0.001791,0.098093,0.013940
3573965241.803765,0.014242,0.064851,0.030367,-0.016587,0.019893,0.005884,0.348182,8.211748,3.292231,0.331596,8.231641,3.298115,0.788626,0.011104,0.001790,0.098094,0.013938
3573965241.813765,0.014240,0.064851,0.030362,-0.016583,0.019892,0.005885,0.348197,8.212630,3.292681,0.331614,8.232523,3.298566,0.788737,0.011104,0.001790,0.098094,0.013936
3573965241.823766,0.014238,0.064851,0.030356,-0.016580,0.019892,0.005886,0.348212,8.213513,3.293131,0.331632,8.233405,3.299017,0.788848,0.011104,0.001789,0.098094,0.013934
3573965241.833764,0.014236,0.064851,0.030351,-0.016577,0.019891,0.005887,0.348226,8.214396,3.293581,0.331650,8.234287,3.299468,0.788959,0.011104,0.001789,0.098095,0.013932
3573965241.843762,0.014233,0.064852,0.030346,-0.016574,0.019891,0.005888,0.348241,8.215278,3.294031,0.331667,8.235169,3.299919,0.789070,0.011104,0.001789,0.098095,0.013930
3573965241.853766,0.014231,0.064852,0.030341,-0.016570,0.019890,0.005889,0.348256,8.216161,3.294481,0.331685,8.236051,3.300370,0.789181,0.011104,0.001788,0.098095,0.013928
3573965241.863767,0.014229,0.064852,0.030335,-0.016567,0.019889,0.005890,0.348270,8.217044,3.294931,0.331703,8.236933,3.300821,0.789292,0.011104,0.001788,0.098096,0.013926
3573965241.873767,0.014227,0.064852,0.030330,-0.016564,0.019889,0.005891,0.348285,8.217926,3.295381,0.331721,8.237815,3.301272,0.789403,0.011104,0.001788,0.098096,0.013924
3573965241.883767,0.014225,0.064852,0.030325,-0.016561,0.019888,0.005891,0.348300,8.218809,3.295831,0.331739,8.238697,3.301723,0.789514,0.011104,0.001787,0.098096,0.013922
3573965241.893768,0.014223,0.064852,0.030320,-0.016558,0.019888,0.005892,0.348314,8.219692,3.296282,0.331757,8.239579,3.302174,0.789625,0.011104,0.001787,0.098096,0.013920
3573965241.903769,0.014220,0.064852,0.030315,-0.016554,0.019887,0.005893,0.348329,8.220574,3.296732,0.331775,8.240461,3.302625,0.789736,0.011104,0.001787,0.098097,0.013919
3573965241.913769,0.014218,0.064852,0.030309,-0.016551,0.019886,0.005894,0.348343,8.221457,3.297182,0.331792,8.241344,3.303076,0.789847,0.011104,0.001786,0.098097,0.013917
3573965241.923769,0.014216,0.064852,0.030304,-0.016548,0.019886,0.005895,0.348358,8.222340,3.297632,0.331810,8.242226,3.303527,0.789958,0.011104,0.001786,0.098097,0.013915
3573965241.933768,0.014214,0.064852,0.030299,-0.016545,0.019885,0.005896,0.348373,8.223223,3.298082,0.331828,8.243108,3.303978,0.790069,0.011104,0.001786,0.098098,0.013913
3573965241.943765,0.014212,0.064852,0.030294,-0.016541,0.019885,0.005897,0.348387,8.224105,3.298532,0.331846,8.243990,3.304429,0.790180,0.011104,0.001785,0.098098,0.013911
3573965241.953769,0.014210,0.064852,0.030288,-0.016538,0.019884,0.005898,0.348402,8.224988,3.298982,0.331864,8.244872,3.304880,0.790291,0.011104,0.001785,0.098098,0.013909
3573965241.963770,0.014207,0.064852,0.030283,-0.016535,0.019884,0.005899,0.348417,8.225871,3.299432,0.331882,8.245754,3.305331,0.790402,0.011104,0.001784,0.098098,0.013907
3573965241.973771,0.014205,0.064852,0.030278,-0.016532,0.019883,0.005899,0.348431,8.226753,3.299882,0.331900,8.246636,3.305781,0.790513,0.011104,0.001784,0.098099,0.013905
3573965241.983770,0.014203,0.064852,0.030273,-0.016528,0.019882,0.005900,0.348446,8.227636,3.300332,0.331917,8.247518,3.306232,0.790624,0.011104,0.001784,0.098099,0.013903
3573965241.993770,0.014201,0.064852,0.030268,-0.016525,0.019882,0.005901,0.348460,8.228519,3.300782,0.331935,8.248400,3.306683,0.790735,0.011104,0.001783,0.098099,0.013901
3573965242.003771,0.014199,0.064852,0.030262,-0.016522,0.019881,0.005902,0.348475,8.229401,3.301232,0.331953,8.249283,3.307134,0.790846,0.011104,0.001783,0.098100,0.013899
3573965242.013771,0.014196,0.064853,0.030257,-0.016519,0.019881,0.005903,0.348490,8.230284,3.301682,0.331971,8.250165,3.307585,0.790957,0.011104,0.001783,0.098100,0.013897
3573965242.023772,0.014194,0.064853,0.030252,-0.016515,0.019880,0.005904,0.348504,8.231167,3.302132,0.331989,8.251047,3.308036,0.791068,0.011104,0.001782,0.098100,0.013895
3573965242.033770,0.014192,0.064853,0.030247,-0.016512,0.019879,0.005905,0.348519,8.232049,3.302582,0.332006,8.251929,3.308487,0.791180,0.011104,0.001782,0.098101,0.013893
3573965242.043768,0.014190,0.064853,0.030242,-0.016509,0.019879,0.005906,0.348533,8.232932,3.303032,0.332024,8.252811,3.308938,0.791291,0.011104,0.001782,0.098101,0.013891
3573965242.053771,0.014188,0.064853,0.030236,-0.016506,0.019878,0.005906,0.348548,8.233815,3.303482,0.332042,8.253693,3.309389,0.791402,0.011104,0.001781,0.098101,0.013889
3573965242.063772,0.014186,0.064853,0.030231,-0.016503,0.019878,0.005907,0.348562,8.234698,3.303933,0.332060,8.254575,3.309840,0.791513,0.011104,0.001781,0.098101,0.013887
3573965242.073774,0.014183,0.064853,0.030226,-0.016499,0.019877,0.005908,0.348577,8.235580,3.304383,0.332078,8.255457,3.310291,0.791624,0.011104,0.001780,0.098102,0.013885
3573965242.083774,0.014181,0.064853,0.030221,-0.016496,0.019877,0.005909,0.348592,8.236463,3.304833,0.332095,8.256340,3.310742,0.791735,0.011104,0.001780,0.098102,0.013883
3573965242.093773,0.014179,0.064853,0.030215,-0.016493,0.019876,0.005910,0.348606,8.237346,3.305283,0.332113,8.257222,3.311193,0.791846,0.011104,0.001780,0.098102,0.013881
3573965242.103774,0.014177,0.064853,0.030210,-0.016490,0.019875,0.005911,0.348621,8.238228,3.305733,0.332131,8.258104,3.311644,0.791957,0.011104,0.001779,0.098103,0.013879
3573965242.113773,0.014175,0.064853,0.030205,-0.016486,0.019875,0.005912,0.348635,8.239111,3.306183,0.332149,8.258986,3.312095,0.792068,0.011104,0.001779,0.098103,0.013877
3573965242.123775,0.014173,0.064853,0.030200,-0.016483,0.019874,0.005913,0.348650,8.239994,3.306633,0.332167,8.259868,3.312545,0.792179,0.011104,0.001779,0.098103,0.013875
3573965242.133772,0.014170,0.064853,0.030195,-0.016480,0.019874,0.005914,0.348664,8.240877,3.307083,0.332184,8.260750,3.312996,0.792290,0.011104,0.001778,0.098103,0.013873
3573965242.143770,0.014168,0.064853,0.030189,-0.016477,0.019873,0.005914,0.348679,8.241759,3.307533,0.332202,8.261632,3.313447,0.792401,0.011104,0.001778,0.098104,0.013871
3573965242.153776,0.014166,0.064853,0.030184,-0.016474,0.019872,0.005915,0.348693,8.242642,3.307983,0.332220,8.262514,3.313898,0.792512,0.011104,0.001778,0.098104,0.013869
3573965242.163775,0.014164,0.064853,0.030179,-0.016470,0.019872,0.005916,0.348708,8.243525,3.308433,0.332238,8.263397,3.314349,0.792623,0.011104,0.001777,0.098104,0.013867
3573965242.173776,0.014162,0.064853,0.030174,-0.016467,0.019871,0.005917,0.348722,8.244407,3.308883,0.332255,8.264279,3.314800,0.792734,0.011104,0.001777,0.098105,0.013865
3573965242.183776,0.014160,0.064853,0.030169,-0.016464,0.019871,0.005918,0.348737,8.245290,3.309333,0.332273,8.265161,3.315251,0.792845,0.011104,0.001777,0.098105,0.013863
3573965242.193776,0.014157,0.064853,0.030163,-0.016461,0.019870,0.005919,0.348752,8.246173,3.309783,0.332291,8.266043,3.315702,0.792956,0.011104,0.001776,0.098105,0.013861
3573965242.203777,0.014155,0.064854,0.030158,-0.016457,0.019870,0.005920,0.348766,8.247055,3.310233,0.332309,8.266925,3.316153,0.793067,0.011104,0.001776,0.098105,0.013859
3573965242.213778,0.014153,0.064854,0.030153,-0.016454,0.019869,0.005921,0.348781,8.247938,3.310683,0.332326,8.267807,3.316604,0.793178,0.011104,0.001775,0.098106,0.013857
3573965242.223777,0.014151,0.064854,0.030148,-0.016451,0.019868,0.005922,0.348795,8.248821,3.311133,0.332344,8.268689,3.317055,0.793289,0.011104,0.001775,0.098106,0.013855
3573965242.233777,0.014149,0.064854,0.030143,-0.016448,0.019868,0.005922,0.348810,8.249704,3.311583,0.332362,8.269572,3.317506,0.793400,0.011104,0.001775,0.098106,0.013853
3573965242.243773,0.014147,0.064854,0.030137,-0.016445,0.019867,0.005923,0.348824,8.250586,3.312033,0.332380,8.270454,3.317956,0.793511,0.011104,0.001774,0.098107,0.013851
3573965242.253778,0.014144,0.064854,0.030132,-0.016441,0.019867,0.005924,0.348839,8.251469,3.312483,0.332397,8.271336,3.318407,0.793622,0.011104,0.001774,0.098107,0.013849
3573965242.263779,0.014142,0.064854,0.030127,-0.016438,0.019866,0.005925,0.348853,8.252352,3.312933,0.332415,8.272218,3.318858,0.793733,0.011104,0.001774,0.098107,0.013847
3573965242.273780,0.014140,0.064854,0.030122,-0.016435,0.019866,0.005926,0.348868,8.253235,3.313383,0.332433,8.273100,3.319309,0.793844,0.011104,0.001773,0.098108,0.013845
3573965242.283779,0.014138,0.064854,0.030117,-0.016432,0.019865,0.005927,0.348882,8.254117,3.313833,0.332450,8.273982,3.319760,0.793956,0.011104,0.001773,0.098108,0.013844
3573965242.293780,0.014136,0.064854,0.030111,-0.016428,0.019864,0.005928,0.348897,8.255000,3.314283,0.332468,8.274864,3.320211,0.794067,0.011104,0.001773,0.098108,0.013842
3573965242.303781,0.014134,0.064854,0.030106,-0.016425,0.019864,0.005929,0.348911,8.255883,3.314733,0.332486,8.275747,3.320662,0.794178,0.011104,0.001772,0.098108,0.013840
3573965242.313780,0.014131,0.064854,0.030101,-0.016422,0.019863,0.005930,0.348926,8.256765,3.315183,0.332504,8.276629,3.321113,0.794289,0.011104,0.001772,0.098109,0.013838
3573965242.323781,0.014129,0.064854,0.030096,-0.016419,0.019863,0.005931,0.348940,8.257648,3.315633,0.332521,8.277511,3.321564,0.794400,0.011104,0.001772,0.098109,0.013836
3573965242.333779,0.014127,0.064854,0.030091,-0.016416,0.019862,0.005931,0.348955,8.258531,3.316083,0.332539,8.278393,3.322015,0.794511,0.011104,0.001771,0.098109,0.013834
3573965242.343777,0.014125,0.064854,0.030085,-0.016412,0.019862,0.005932,0.348969,8.259414,3.316533,0.332557,8.279275,3.322465,0.794622,0.011104,0.001771,0.098110,0.013832
3573965242.353780,0.014123,0.064854,0.030080,-0.016409,0.019861,0.005933,0.348983,8.260296,3.316983,0.332574,8.280157,3.322916,0.794733,0.011104,0.001770,0.098110,0.013830
3573965242.363781,0.014121,0.064854,0.030075,-0.016406,0.019860,0.005934,0.348998,8.261179,3.317433,0.332592,8.281039,3.323367,0.794844,0.011104,0.001770,0.098110,0.013828
3573965242.373781,0.014118,0.064854,0.030070,-0.016403,0.019860,0.005935,0.349012,8.262062,3.317883,0.332610,8.281922,3.323818,0.794955,0.011104,0.001770,0.098110,0.013826
3573965242.383781,0.014116,0.064854,0.030065,-0.016399,0.019859,0.005936,0.349027,8.262944,3.318333,0.332627,8.282804,3.324269,0.795066,0.011104,0.001769,0.098111,0.013824
3573965242.393783,0.014114,0.064854,0.030059,-0.016396,0.019859,0.005937,0.349041,8.263827,3.318783,0.332645,8.283686,3.324720,0.795177,0.011104,0.001769,0.098111,0.013822
3573965242.403783,0.014112,0.064854,0.030054,-0.016393,0.019858,0.005938,0.349056,8.264710,3.319233,0.332663,8.284568,3.325171,0.795288,0.011104,0.001769,0.098111,0.013820
3573965242.413784,0.014110,0.064854,0.030049,-0.016390,0.019858,0.005939,0.349070,8.265593,3.319683,0.332680,8.285450,3.325622,0.795399,0.011104,0.001768,0.098112,0.013818
3573965242.423784,0.014108,0.064854,0.030044,-0.016387,0.019857,0.005939,0.349085,8.266475,3.320133,0.332698,8.286332,3.326073,0.795510,0.011104,0.001768,0.098112,0.013816
3573965242.433782,0.014106,0.064855,0.030039,-0.016383,0.019857,0.005940,0.349099,8.267358,3.320583,0.332716,8.287215,3.326523,0.795621,0.011104,0.001768,0.098112,0.013814
3573965242.443780,0.014103,0.064855,0.030033,-0.016380,0.019856,0.005941,0.349114,8.268241,3.321033,0.332733,8.288097,3.326974,0.795732,0.011104,0.001767,0.098112,0.013812
3573965242.453784,0.014101,0.064855,0.030028,-0.016377,0.019855,0.005942,0.349128,8.269124,3.321483,0.332751,8.288979,3.327425,0.795843,0.011104,0.001767,0.098113,0.013810
3573965242.463785,0.014099,0.064855,0.030023,-0.016374,0.019855,0.005943,0.349142,8.270006,3.321933,0.332769,8.289861,3.327876,0.795954,0.011104,0.001767,0.098113,0.013808
3573965242.473784,0.014097,0.064855,0.030018,-0.016370,0.019854,0.005944,0.349157,8.270889,3.322383,0.332786,8.290743,3.328327,0.796065,0.011104,0.001766,0.098113,0.013806
3573965242.483785,0.014095,0.064855,0.030013,-0.016367,0.019854,0.005945,0.349171,8.271772,3.322833,0.332804,8.291625,3.328778,0.796176,0.011104,0.001766,0.098114,0.013804
3573965242.493785,0.014093,0.064855,0.030007,-0.016364,0.019853,0.005946,0.349186,8.272654,3.323283,0.332822,8.292508,3.329229,0.796287,0.011104,0.001765,0.098114,0.013802
3573965242.503785,0.014090,0.064855,0.030002,-0.016361,0.019853,0.005947,0.349200,8.273537,3.323733,0.332839,8.293390,3.329680,0.796398,0.011104,0.001765,0.098114,0.013800
3573965242.513786,0.014088,0.064855,0.029997,-0.016358,0.019852,0.005948,0.349215,8.274420,3.324183,0.332857,8.294272,3.330130,0.796509,0.011104,0.001765,0.098114,0.013798
3573965242.523786,0.014086,0.064855,0.029992,-0.016354,0.019852,0.005948,0.349229,8.275303,3.324633,0.332875,8.295154,3.330581,0.796620,0.011104,0.001764,0.098115,0.013796
3573965242.533786,0.014084,0.064855,0.029987,-0.016351,0.019851,0.005949,0.349243,8.276185,3.325083,0.332892,8.296036,3.331032,0.796731,0.011104,0.001764,0.098115,0.013794
3573965242.543782,0.014082,0.064855,0.029982,-0.016348,0.019850,0.005950,0.349258,8.277068,3.325533,0.332910,8.296919,3.331483,0.796842,0.011104,0.001764,0.098115,0.013793
3573965242.553787,0.014080,0.064855,0.029976,-0.016345,0.019850,0.005951,0.349272,8.277951,3.325983,0.332927,8.297801,3.331934,0.796954,0.011104,0.001763,0.098115,0.013791
3573965242.563787,0.014077,0.064855,0.029971,-0.016342,0.019849,0.005952,0.349287,8.278834,3.326433,0.332945,8.298683,3.332385,0.797065,0.011104,0.001763,0.098116,0.013789
