Absolute Time,tau_d_psi,tau_d_x,tau_d_y,z1_psi,z1_x,z1_y,eta_d_PSI,eta_d_X,eta_d_Y,eta_hat_psi,eta_hat_x,eta_hat_y,s,s_dot,nu_psi_hat, nu_x_hat, nu_y_hat
3573965811.151455,0.059211,-0.199150,-0.229969,-0.203935,0.004812,0.096418,0.278988,8.988339,3.874504,0.075053,8.993151,3.970922,0.896127,0.011952,0.024641,0.101320,0.027058
3573965811.161453,0.059071,-0.198445,-0.229315,-0.203897,0.004697,0.096767,0.279082,8.989493,3.874653,0.075184,8.994189,3.971420,0.896246,0.011927,0.024637,0.101120,0.026877
3573965811.171458,0.058932,-0.197744,-0.228662,-0.203860,0.004582,0.097116,0.279175,8.990645,3.874800,0.075316,8.995227,3.971916,0.896365,0.011902,0.024633,0.100920,0.026698
3573965811.181458,0.058793,-0.197047,-0.228011,-0.203822,0.004468,0.097463,0.279269,8.991795,3.874947,0.075447,8.996262,3.972410,0.896484,0.011877,0.024630,0.100720,0.026518
3573965811.191458,0.058655,-0.196354,-0.227360,-0.203783,0.004354,0.097810,0.279362,8.992943,3.875093,0.075579,8.997297,3.972903,0.896603,0.011852,0.024626,0.100521,0.026339
3573965811.201457,0.058518,-0.195666,-0.226711,-0.203745,0.004241,0.098156,0.279456,8.994088,3.875238,0.075711,8.998329,3.973394,0.896721,0.011826,0.024622,0.100323,0.026161
3573965811.211459,0.058382,-0.194982,-0.226063,-0.203706,0.004129,0.098501,0.279549,8.995232,3.875382,0.075843,8.999361,3.973884,0.896840,0.011801,0.024619,0.100125,0.025983
3573965811.221460,0.058246,-0.194303,-0.225416,-0.203666,0.004018,0.098846,0.279642,8.996373,3.875526,0.075976,9.000391,3.974372,0.896957,0.011777,0.024615,0.099927,0.025805
3573965811.231460,0.058111,-0.193627,-0.224771,-0.203627,0.003907,0.099189,0.279735,8.997512,3.875669,0.076108,9.001419,3.974858,0.897075,0.011752,0.024611,0.099731,0.025628
3573965811.241459,0.057976,-0.192956,-0.224127,-0.203587,0.003796,0.099532,0.279828,8.998650,3.875811,0.076241,9.002446,3.975342,0.897192,0.011727,0.024607,0.099534,0.025452
3573965811.251458,0.057842,-0.192289,-0.223484,-0.203547,0.003687,0.099873,0.279921,8.999785,3.875952,0.076374,9.003471,3.975825,0.897310,0.011702,0.024603,0.099338,0.025276
3573965811.261456,0.057709,-0.191626,-0.222842,-0.203507,0.003578,0.100214,0.280014,9.000918,3.876092,0.076507,9.004495,3.976306,0.897426,0.011678,0.024599,0.099143,0.025100
3573965811.271460,0.057576,-0.190968,-0.222201,-0.203466,0.003469,0.100554,0.280106,9.002049,3.876232,0.076640,9.005518,3.976786,0.897543,0.011653,0.024595,0.098948,0.024925
3573965811.281461,0.057444,-0.190313,-0.221562,-0.203425,0.003362,0.100893,0.280199,9.003177,3.876371,0.076774,9.006539,3.977264,0.897660,0.011629,0.024591,0.098754,0.024751
3573965811.291461,0.057313,-0.189662,-0.220924,-0.203384,0.003254,0.101231,0.280292,9.004304,3.876509,0.076908,9.007559,3.977740,0.897776,0.011604,0.024587,0.098560,0.024577
3573965811.301461,0.057182,-0.189016,-0.220287,-0.203343,0.003148,0.101569,0.280384,9.005429,3.876647,0.077041,9.008577,3.978215,0.897892,0.011580,0.024582,0.098367,0.024403
3573965811.311462,0.057052,-0.188374,-0.219651,-0.203301,0.003042,0.101905,0.280476,9.006552,3.876783,0.077176,9.009594,3.978688,0.898007,0.011556,0.024578,0.098175,0.024230
3573965811.321462,0.056923,-0.187735,-0.219017,-0.203259,0.002937,0.102241,0.280569,9.007672,3.876919,0.077310,9.010609,3.979160,0.898123,0.011532,0.024574,0.097982,0.024057
3573965811.331463,0.056794,-0.187101,-0.218384,-0.203216,0.002832,0.102576,0.280661,9.008791,3.877054,0.077445,9.011623,3.979630,0.898238,0.011508,0.024570,0.097791,0.023885
3573965811.341464,0.056666,-0.186470,-0.217751,-0.203174,0.002728,0.102910,0.280753,9.009907,3.877189,0.077579,9.012635,3.980098,0.898353,0.011484,0.024565,0.097599,0.023714
3573965811.351461,0.056538,-0.185844,-0.217120,-0.203131,0.002625,0.103243,0.280845,9.011022,3.877322,0.077714,9.013647,3.980565,0.898468,0.011460,0.024561,0.097409,0.023543
3573965811.361459,0.056411,-0.185221,-0.216491,-0.203088,0.002522,0.103575,0.280937,9.012134,3.877455,0.077849,9.014656,3.981030,0.898582,0.011436,0.024556,0.097219,0.023372
3573965811.371461,0.056284,-0.184603,-0.215862,-0.203044,0.002420,0.103906,0.281029,9.013244,3.877588,0.077985,9.015665,3.981494,0.898696,0.011412,0.024552,0.097029,0.023202
3573965811.381464,0.056158,-0.183988,-0.215235,-0.203001,0.002319,0.104237,0.281121,9.014353,3.877719,0.078120,9.016672,3.981956,0.898810,0.011389,0.024547,0.096840,0.023032
3573965811.391464,0.056033,-0.183377,-0.214608,-0.202957,0.002218,0.104566,0.281213,9.015459,3.877850,0.078256,9.017677,3.982416,0.898924,0.011365,0.024543,0.096651,0.022863
3573965811.401465,0.055908,-0.182770,-0.213983,-0.202912,0.002118,0.104895,0.281304,9.016563,3.877980,0.078392,9.018681,3.982875,0.899038,0.011341,0.024538,0.096463,0.022694
3573965811.411465,0.055784,-0.182167,-0.213359,-0.202868,0.002018,0.105223,0.281396,9.017666,3.878109,0.078528,9.019684,3.983332,0.899151,0.011318,0.024534,0.096275,0.022526
3573965811.421465,0.055660,-0.181567,-0.212737,-0.202823,0.001919,0.105550,0.281487,9.018766,3.878238,0.078665,9.020685,3.983788,0.899264,0.011294,0.024529,0.096088,0.022358
3573965811.431464,0.055537,-0.180972,-0.212115,-0.202778,0.001821,0.105876,0.281579,9.019864,3.878366,0.078801,9.021685,3.984242,0.899377,0.011271,0.024524,0.095901,0.022191
3573965811.441467,0.055415,-0.180380,-0.211494,-0.202732,0.001723,0.106201,0.281670,9.020961,3.878493,0.078938,9.022684,3.984694,0.899489,0.011248,0.024519,0.095715,0.022024
3573965811.451464,0.055293,-0.179792,-0.210875,-0.202686,0.001626,0.106526,0.281761,9.022055,3.878620,0.079075,9.023681,3.985145,0.899602,0.011225,0.024514,0.095529,0.021857
3573965811.461462,0.055172,-0.179208,-0.210257,-0.202640,0.001530,0.106849,0.281852,9.023147,3.878745,0.079212,9.024677,3.985595,0.899714,0.011202,0.024510,0.095344,0.021691
3573965811.471467,0.055051,-0.178627,-0.209640,-0.202594,0.001434,0.107172,0.281943,9.024238,3.878871,0.079349,9.025672,3.986043,0.899826,0.011178,0.024505,0.095159,0.021526
3573965811.481468,0.054930,-0.178050,-0.209024,-0.202547,0.001339,0.107494,0.282034,9.025326,3.878995,0.079487,9.026665,3.986489,0.899938,0.011155,0.024500,0.094974,0.021361
3573965811.491466,0.054811,-0.177477,-0.208409,-0.202501,0.001244,0.107815,0.282125,9.026413,3.879119,0.079625,9.027657,3.986934,0.900049,0.011133,0.024495,0.094791,0.021196
3573965811.501467,0.054692,-0.176907,-0.207795,-0.202453,0.001150,0.108135,0.282216,9.027497,3.879242,0.079763,9.028647,3.987377,0.900160,0.011110,0.024490,0.094607,0.021032
3573965811.511468,0.054573,-0.176341,-0.207182,-0.202406,0.001057,0.108454,0.282307,9.028580,3.879364,0.079901,9.029636,3.987818,0.900271,0.011087,0.024484,0.094424,0.020869
3573965811.521468,0.054455,-0.175779,-0.206571,-0.202358,0.000964,0.108772,0.282398,9.029660,3.879486,0.080039,9.030624,3.988258,0.900382,0.011064,0.024479,0.094242,0.020705
3573965811.531469,0.054337,-0.175220,-0.205960,-0.202310,0.000872,0.109090,0.282488,9.030739,3.879607,0.080178,9.031611,3.988697,0.900492,0.011042,0.024474,0.094060,0.020543
3573965811.541469,0.054220,-0.174665,-0.205351,-0.202262,0.000780,0.109407,0.282579,9.031816,3.879727,0.080317,9.032596,3.989134,0.900603,0.011019,0.024469,0.093878,0.020381
3573965811.551467,0.054103,-0.174113,-0.204743,-0.202213,0.000689,0.109722,0.282669,9.032890,3.879847,0.080456,9.033580,3.989569,0.900713,0.010997,0.024464,0.093697,0.020219
3573965811.561464,0.053987,-0.173565,-0.204135,-0.202165,0.000599,0.110037,0.282759,9.033963,3.879966,0.080595,9.034562,3.990003,0.900823,0.010974,0.024458,0.093516,0.020057
3573965811.571470,0.053872,-0.173020,-0.203529,-0.202115,0.000509,0.110351,0.282850,9.035034,3.880085,0.080734,9.035543,3.990436,0.900932,0.010952,0.024453,0.093336,0.019897
3573965811.581470,0.053757,-0.172479,-0.202924,-0.202066,0.000420,0.110664,0.282940,9.036103,3.880202,0.080874,9.036523,3.990867,0.901042,0.010929,0.024448,0.093156,0.019736
3573965811.591470,0.053642,-0.171941,-0.202320,-0.202016,0.000332,0.110977,0.283030,9.037170,3.880319,0.081014,9.037502,3.991296,0.901151,0.010907,0.024442,0.092977,0.019576
3573965811.601470,0.053528,-0.171407,-0.201717,-0.201966,0.000244,0.111288,0.283120,9.038235,3.880436,0.081154,9.038479,3.991724,0.901260,0.010885,0.024437,0.092798,0.019417
3573965811.611469,0.053415,-0.170876,-0.201116,-0.201916,0.000156,0.111599,0.283210,9.039299,3.880552,0.081294,9.039455,3.992150,0.901369,0.010863,0.024431,0.092620,0.019258
3573965811.621470,0.053302,-0.170349,-0.200515,-0.201866,0.000070,0.111908,0.283300,9.040360,3.880667,0.081434,9.040430,3.992575,0.901477,0.010841,0.024426,0.092442,0.019099
3573965811.631472,0.053189,-0.169825,-0.199915,-0.201815,-0.000016,0.112217,0.283390,9.041419,3.880781,0.081575,9.041403,3.992998,0.901585,0.010819,0.024420,0.092264,0.018941
3573965811.641471,0.053077,-0.169304,-0.199317,-0.201764,-0.000102,0.112525,0.283479,9.042477,3.880895,0.081716,9.042375,3.993420,0.901693,0.010797,0.024414,0.092087,0.018783
3573965811.651470,0.052965,-0.168787,-0.198719,-0.201712,-0.000187,0.112832,0.283569,9.043533,3.881008,0.081857,9.043346,3.993840,0.901801,0.010775,0.024409,0.091910,0.018626
3573965811.661467,0.052854,-0.168273,-0.198122,-0.201661,-0.000271,0.113138,0.283658,9.044586,3.881121,0.081998,9.044315,3.994259,0.901909,0.010753,0.024403,0.091734,0.018469
3573965811.671471,0.052743,-0.167762,-0.197527,-0.201609,-0.000355,0.113443,0.283748,9.045638,3.881233,0.082139,9.045284,3.994676,0.902016,0.010732,0.024397,0.091558,0.018313
3573965811.681472,0.052633,-0.167255,-0.196932,-0.201556,-0.000438,0.113748,0.283837,9.046688,3.881344,0.082281,9.046251,3.995092,0.902124,0.010710,0.024391,0.091383,0.018157
3573965811.691473,0.052524,-0.166751,-0.196339,-0.201504,-0.000520,0.114051,0.283926,9.047737,3.881455,0.082423,9.047216,3.995506,0.902231,0.010688,0.024386,0.091208,0.018002
3573965811.701473,0.052414,-0.166250,-0.195746,-0.201451,-0.000602,0.114354,0.284016,9.048783,3.881565,0.082565,9.048181,3.995919,0.902337,0.010667,0.024380,0.091033,0.017847
3573965811.711473,0.052306,-0.165753,-0.195155,-0.201398,-0.000683,0.114656,0.284105,9.049827,3.881674,0.082707,9.049144,3.996330,0.902444,0.010645,0.024374,0.090859,0.017692
3573965811.721473,0.052197,-0.165258,-0.194565,-0.201345,-0.000764,0.114957,0.284194,9.050870,3.881783,0.082849,9.050106,3.996740,0.902550,0.010624,0.024368,0.090686,0.017538
3573965811.731473,0.052089,-0.164767,-0.193975,-0.201291,-0.000844,0.115257,0.284283,9.051911,3.881892,0.082992,9.051066,3.997149,0.902656,0.010603,0.024362,0.090512,0.017384
3573965811.741474,0.051982,-0.164279,-0.193387,-0.201237,-0.000924,0.115556,0.284372,9.052950,3.881999,0.083135,9.052026,3.997555,0.902762,0.010581,0.024356,0.090340,0.017231
3573965811.751472,0.051875,-0.163794,-0.192799,-0.201183,-0.001003,0.115855,0.284460,9.053987,3.882106,0.083278,9.052984,3.997961,0.902868,0.010560,0.024350,0.090167,0.017078
3573965811.761471,0.051768,-0.163313,-0.192213,-0.201128,-0.001081,0.116152,0.284549,9.055022,3.882213,0.083421,9.053941,3.998365,0.902974,0.010539,0.024344,0.089995,0.016926
3573965811.771475,0.051662,-0.162834,-0.191628,-0.201074,-0.001159,0.116449,0.284638,9.056055,3.882319,0.083564,9.054897,3.998767,0.903079,0.010518,0.024337,0.089824,0.016774
3573965811.781476,0.051557,-0.162359,-0.191043,-0.201019,-0.001236,0.116744,0.284726,9.057087,3.882424,0.083708,9.055851,3.999168,0.903184,0.010497,0.024331,0.089653,0.016623
3573965811.791474,0.051452,-0.161887,-0.190460,-0.200963,-0.001312,0.117039,0.284815,9.058117,3.882528,0.083852,9.056804,3.999568,0.903289,0.010476,0.024325,0.089482,0.016472
3573965811.801476,0.051347,-0.161418,-0.189878,-0.200908,-0.001388,0.117333,0.284903,9.059145,3.882633,0.083996,9.057756,3.999966,0.903393,0.010455,0.024319,0.089311,0.016321
3573965811.811477,0.051242,-0.160952,-0.189296,-0.200852,-0.001464,0.117626,0.284992,9.060171,3.882736,0.084140,9.058707,4.000362,0.903498,0.010434,0.024312,0.089142,0.016171
3573965811.821477,0.051138,-0.160488,-0.188716,-0.200796,-0.001539,0.117919,0.285080,9.061195,3.882839,0.084284,9.059657,4.000758,0.903602,0.010414,0.024306,0.088972,0.016021
3573965811.831478,0.051035,-0.160028,-0.188136,-0.200739,-0.001613,0.118210,0.285168,9.062218,3.882941,0.084429,9.060605,4.001151,0.903706,0.010393,0.024300,0.088803,0.015872
3573965811.841477,0.050932,-0.159571,-0.187558,-0.200682,-0.001687,0.118500,0.285256,9.063238,3.883043,0.084574,9.061552,4.001544,0.903810,0.010372,0.024293,0.088634,0.015723
3573965811.851477,0.050829,-0.159117,-0.186980,-0.200626,-0.001760,0.118790,0.285344,9.064257,3.883144,0.084719,9.062498,4.001934,0.903914,0.010352,0.024287,0.088466,0.015575
3573965811.861473,0.050727,-0.158666,-0.186404,-0.200568,-0.001832,0.119079,0.285432,9.065275,3.883245,0.084864,9.063442,4.002324,0.904017,0.010331,0.024280,0.088298,0.015427
3573965811.871479,0.050625,-0.158218,-0.185828,-0.200511,-0.001904,0.119367,0.285520,9.066290,3.883345,0.085009,9.064386,4.002712,0.904120,0.010311,0.024274,0.088130,0.015279
3573965811.881479,0.050524,-0.157773,-0.185253,-0.200453,-0.001975,0.119654,0.285608,9.067304,3.883444,0.085155,9.065328,4.003098,0.904223,0.010290,0.024267,0.087963,0.015132
3573965811.891479,0.050423,-0.157331,-0.184680,-0.200395,-0.002046,0.119940,0.285695,9.068315,3.883543,0.085301,9.066269,4.003483,0.904326,0.010270,0.024260,0.087797,0.014985
3573965811.901479,0.050322,-0.156892,-0.184107,-0.200336,-0.002116,0.120225,0.285783,9.069325,3.883642,0.085447,9.067209,4.003867,0.904429,0.010250,0.024254,0.087630,0.014839
3573965811.911481,0.050222,-0.156455,-0.183535,-0.200278,-0.002186,0.120509,0.285870,9.070334,3.883739,0.085593,9.068148,4.004249,0.904531,0.010229,0.024247,0.087464,0.014693
3573965811.921479,0.050122,-0.156022,-0.182964,-0.200219,-0.002255,0.120793,0.285958,9.071340,3.883837,0.085739,9.069085,4.004630,0.904633,0.010209,0.024240,0.087299,0.014548
3573965811.931480,0.050023,-0.155591,-0.182394,-0.200160,-0.002323,0.121076,0.286045,9.072345,3.883933,0.085886,9.070022,4.005009,0.904735,0.010189,0.024233,0.087134,0.014403
3573965811.941480,0.049924,-0.155163,-0.181825,-0.200100,-0.002391,0.121357,0.286133,9.073348,3.884030,0.086032,9.070957,4.005387,0.904837,0.010169,0.024227,0.086969,0.014258
3573965811.951479,0.049825,-0.154738,-0.181257,-0.200040,-0.002459,0.121638,0.286220,9.074349,3.884125,0.086179,9.071891,4.005763,0.904939,0.010149,0.024220,0.086805,0.014114
3573965811.961476,0.049727,-0.154316,-0.180690,-0.199980,-0.002525,0.121918,0.286307,9.075349,3.884220,0.086327,9.072823,4.006139,0.905040,0.010129,0.024213,0.086641,0.013970
3573965811.971480,0.049629,-0.153897,-0.180124,-0.199920,-0.002592,0.122197,0.286394,9.076347,3.884315,0.086474,9.073755,4.006512,0.905141,0.010109,0.024206,0.086477,0.013827
3573965811.981482,0.049531,-0.153480,-0.179559,-0.199859,-0.002657,0.122476,0.286481,9.077343,3.884409,0.086621,9.074685,4.006885,0.905242,0.010090,0.024199,0.086314,0.013684
3573965811.991482,0.049434,-0.153066,-0.178994,-0.199799,-0.002722,0.122753,0.286568,9.078337,3.884502,0.086769,9.075615,4.007255,0.905343,0.010070,0.024192,0.086151,0.013541
3573965812.001482,0.049338,-0.152655,-0.178431,-0.199737,-0.002787,0.123030,0.286655,9.079330,3.884595,0.086917,9.076543,4.007625,0.905444,0.010050,0.024185,0.085988,0.013399
3573965812.011483,0.049241,-0.152247,-0.177868,-0.199676,-0.002851,0.123305,0.286741,9.080320,3.884688,0.087065,9.077470,4.007993,0.905544,0.010030,0.024178,0.085826,0.013258
3573965812.021483,0.049145,-0.151841,-0.177307,-0.199614,-0.002914,0.123580,0.286828,9.081310,3.884779,0.087214,9.078395,4.008360,0.905644,0.010011,0.024171,0.085664,0.013116
3573965812.031482,0.049050,-0.151438,-0.176746,-0.199552,-0.002977,0.123854,0.286915,9.082297,3.884871,0.087362,9.079320,4.008725,0.905744,0.009991,0.024163,0.085503,0.012976
3573965812.041483,0.048954,-0.151038,-0.176186,-0.199490,-0.003039,0.124127,0.287001,9.083283,3.884962,0.087511,9.080243,4.009089,0.905844,0.009972,0.024156,0.085342,0.012835
3573965812.051482,0.048860,-0.150640,-0.175627,-0.199428,-0.003101,0.124399,0.287088,9.084267,3.885052,0.087660,9.081166,4.009451,0.905944,0.009952,0.024149,0.085181,0.012695
3573965812.061480,0.048765,-0.150245,-0.175069,-0.199365,-0.003162,0.124671,0.287174,9.085249,3.885142,0.087809,9.082087,4.009812,0.906043,0.009933,0.024142,0.085021,0.012556
3573965812.071484,0.048671,-0.149852,-0.174512,-0.199302,-0.003223,0.124941,0.287260,9.086230,3.885231,0.087958,9.083007,4.010172,0.906142,0.009914,0.024134,0.084861,0.012417
3573965812.081485,0.048577,-0.149463,-0.173955,-0.199239,-0.003283,0.125211,0.287346,9.087209,3.885320,0.088108,9.083926,4.010530,0.906241,0.009895,0.024127,0.084702,0.012278
3573965812.091484,0.048484,-0.149076,-0.173400,-0.199175,-0.003342,0.125479,0.287432,9.088186,3.885408,0.088257,9.084843,4.010887,0.906340,0.009875,0.024120,0.084543,0.012139
3573965812.101486,0.048391,-0.148691,-0.172845,-0.199111,-0.003401,0.125747,0.287518,9.089161,3.885496,0.088407,9.085760,4.011243,0.906439,0.009856,0.024112,0.084384,0.012002
3573965812.111485,0.048298,-0.148309,-0.172292,-0.199047,-0.003460,0.126014,0.287604,9.090135,3.885583,0.088557,9.086675,4.011597,0.906537,0.009837,0.024105,0.084225,0.011864
3573965812.121486,0.048205,-0.147930,-0.171739,-0.198983,-0.003518,0.126280,0.287690,9.091108,3.885670,0.088708,9.087590,4.011950,0.906636,0.009818,0.024097,0.084067,0.011727
3573965812.131486,0.048113,-0.147553,-0.171187,-0.198918,-0.003575,0.126545,0.287776,9.092078,3.885756,0.088858,9.088503,4.012301,0.906734,0.009799,0.024090,0.083909,0.011590
3573965812.141486,0.048022,-0.147178,-0.170636,-0.198853,-0.003632,0.126810,0.287862,9.093047,3.885842,0.089009,9.089415,4.012651,0.906832,0.009780,0.024082,0.083752,0.011454
3573965812.151485,0.047930,-0.146806,-0.170086,-0.198788,-0.003688,0.127073,0.287947,9.094014,3.885927,0.089160,9.090326,4.013000,0.906929,0.009761,0.024075,0.083595,0.011318
3573965812.161483,0.047839,-0.146437,-0.169536,-0.198722,-0.003744,0.127336,0.288033,9.094980,3.886012,0.089311,9.091236,4.013348,0.907027,0.009743,0.024067,0.083438,0.011183
3573965812.171487,0.047749,-0.146070,-0.168988,-0.198657,-0.003799,0.127598,0.288119,9.095944,3.886096,0.089462,9.092145,4.013694,0.907124,0.009724,0.024059,0.083282,0.011047
3573965812.181488,0.047658,-0.145706,-0.168440,-0.198591,-0.003854,0.127858,0.288204,9.096906,3.886180,0.089613,9.093052,4.014038,0.907221,0.009705,0.024052,0.083126,0.010913
3573965812.191488,0.047568,-0.145344,-0.167893,-0.198524,-0.003908,0.128118,0.288289,9.097866,3.886263,0.089765,9.093959,4.014381,0.907318,0.009686,0.024044,0.082970,0.010779
3573965812.201488,0.047478,-0.144984,-0.167347,-0.198458,-0.003961,0.128377,0.288375,9.098825,3.886346,0.089917,9.094864,4.014723,0.907415,0.009668,0.024036,0.082815,0.010645
3573965812.211487,0.047389,-0.144627,-0.166802,-0.198391,-0.004014,0.128636,0.288460,9.099783,3.886428,0.090069,9.095769,4.015064,0.907512,0.009649,0.024028,0.082660,0.010511
3573965812.221488,0.047300,-0.144272,-0.166258,-0.198324,-0.004067,0.128893,0.288545,9.100738,3.886510,0.090221,9.096672,4.015403,0.907608,0.009631,0.024020,0.082506,0.010378
3573965812.231488,0.047211,-0.143920,-0.165714,-0.198257,-0.004119,0.129150,0.288630,9.101692,3.886592,0.090373,9.097574,4.015741,0.907704,0.009612,0.024012,0.082351,0.010245
3573965812.241489,0.047123,-0.143570,-0.165172,-0.198189,-0.004170,0.129405,0.288715,9.102645,3.886673,0.090526,9.098475,4.016078,0.907800,0.009594,0.024005,0.082197,0.010113
3573965812.251487,0.047035,-0.143222,-0.164630,-0.198121,-0.004221,0.129660,0.288800,9.103596,3.886753,0.090679,9.099375,4.016413,0.907896,0.009576,0.023997,0.082044,0.009981
3573965812.261485,0.046947,-0.142877,-0.164089,-0.198053,-0.004271,0.129914,0.288884,9.104545,3.886833,0.090831,9.100274,4.016747,0.907992,0.009557,0.023989,0.081891,0.009850
3573965812.271488,0.046859,-0.142534,-0.163548,-0.197985,-0.004321,0.130167,0.288969,9.105492,3.886913,0.090985,9.101171,4.017080,0.908087,0.009539,0.023981,0.081738,0.009719
3573965812.281490,0.046772,-0.142193,-0.163009,-0.197916,-0.004370,0.130419,0.289054,9.106438,3.886992,0.091138,9.102068,4.017411,0.908183,0.009521,0.023972,0.081585,0.009588
3573965812.291490,0.046685,-0.141855,-0.162471,-0.197847,-0.004419,0.130670,0.289138,9.107383,3.887070,0.091291,9.102964,4.017741,0.908278,0.009503,0.023964,0.081433,0.009458
3573965812.301491,0.046599,-0.141519,-0.161933,-0.197778,-0.004467,0.130921,0.289223,9.108325,3.887148,0.091445,9.103858,4.018069,0.908373,0.009485,0.023956,0.081281,0.009328
3573965812.311492,0.046513,-0.141185,-0.161396,-0.197708,-0.004515,0.131170,0.289307,9.109267,3.887226,0.091599,9.104752,4.018397,0.908467,0.009467,0.023948,0.081130,0.009198
3573965812.321491,0.046427,-0.140854,-0.160860,-0.197639,-0.004562,0.131419,0.289392,9.110206,3.887303,0.091753,9.105644,4.018723,0.908562,0.009449,0.023940,0.080978,0.009069
3573965812.331491,0.046341,-0.140524,-0.160324,-0.197569,-0.004609,0.131667,0.289476,9.111144,3.887380,0.091907,9.106535,4.019047,0.908656,0.009431,0.023932,0.080827,0.008941
3573965812.341492,0.046256,-0.140197,-0.159790,-0.197498,-0.004655,0.131914,0.289560,9.112080,3.887457,0.092062,9.107425,4.019370,0.908751,0.009413,0.023923,0.080677,0.008812
3573965812.351491,0.046171,-0.139873,-0.159256,-0.197428,-0.004701,0.132160,0.289644,9.113015,3.887533,0.092216,9.108315,4.019692,0.908845,0.009395,0.023915,0.080527,0.008684
3573965812.361487,0.046086,-0.139550,-0.158723,-0.197357,-0.004746,0.132405,0.289728,9.113948,3.887608,0.092371,9.109203,4.020013,0.908938,0.009377,0.023907,0.080377,0.008557
3573965812.371493,0.046002,-0.139230,-0.158191,-0.197286,-0.004790,0.132649,0.289812,9.114880,3.887683,0.092526,9.110090,4.020333,0.909032,0.009360,0.023898,0.080227,0.008430
3573965812.381494,0.045917,-0.138911,-0.157660,-0.197215,-0.004834,0.132893,0.289896,9.115810,3.887758,0.092681,9.110976,4.020651,0.909126,0.009342,0.023890,0.080078,0.008303
3573965812.391492,0.045834,-0.138595,-0.157129,-0.197143,-0.004878,0.133136,0.289980,9.116739,3.887832,0.092837,9.111861,4.020967,0.909219,0.009324,0.023881,0.079929,0.008177
3573965812.401494,0.045750,-0.138281,-0.156599,-0.197071,-0.004921,0.133377,0.290063,9.117666,3.887906,0.092992,9.112744,4.021283,0.909312,0.009307,0.023873,0.079780,0.008051
3573965812.411493,0.045667,-0.137970,-0.156070,-0.196999,-0.004964,0.133618,0.290147,9.118591,3.887979,0.093148,9.113627,4.021597,0.909405,0.009289,0.023864,0.079632,0.007925
3573965812.421494,0.045584,-0.137660,-0.155542,-0.196927,-0.005006,0.133858,0.290231,9.119515,3.888052,0.093304,9.114509,4.021910,0.909498,0.009272,0.023856,0.079484,0.007800
3573965812.431496,0.045501,-0.137352,-0.155015,-0.196854,-0.005047,0.134097,0.290314,9.120437,3.888124,0.093460,9.115390,4.022222,0.909591,0.009254,0.023847,0.079336,0.007675
3573965812.441495,0.045419,-0.137047,-0.154488,-0.196782,-0.005088,0.134336,0.290398,9.121358,3.888196,0.093616,9.116269,4.022532,0.909683,0.009237,0.023839,0.079189,0.007551
3573965812.451494,0.045336,-0.136743,-0.153962,-0.196708,-0.005129,0.134573,0.290481,9.122277,3.888268,0.093772,9.117148,4.022841,0.909775,0.009220,0.023830,0.079042,0.007426
3573965812.461490,0.045255,-0.136442,-0.153437,-0.196635,-0.005169,0.134810,0.290564,9.123194,3.888339,0.093929,9.118025,4.023149,0.909867,0.009202,0.023821,0.078895,0.007303
3573965812.471497,0.045173,-0.136143,-0.152912,-0.196562,-0.005208,0.135045,0.290647,9.124110,3.888410,0.094086,9.118902,4.023455,0.909959,0.009185,0.023813,0.078749,0.007179
3573965812.481496,0.045092,-0.135846,-0.152389,-0.196488,-0.005248,0.135280,0.290730,9.125025,3.888480,0.094243,9.119777,4.023760,0.910051,0.009168,0.023804,0.078602,0.007057
3573965812.491497,0.045011,-0.135550,-0.151866,-0.196414,-0.005286,0.135514,0.290814,9.125938,3.888550,0.094400,9.120652,4.024064,0.910143,0.009151,0.023795,0.078457,0.006934
3573965812.501497,0.044930,-0.135257,-0.151344,-0.196339,-0.005324,0.135747,0.290896,9.126849,3.888620,0.094557,9.121525,4.024367,0.910234,0.009134,0.023786,0.078311,0.006812
3573965812.511496,0.044849,-0.134966,-0.150822,-0.196264,-0.005362,0.135979,0.290979,9.127759,3.888689,0.094715,9.122398,4.024668,0.910325,0.009117,0.023777,0.078166,0.006690
3573965812.521498,0.044769,-0.134677,-0.150302,-0.196190,-0.005399,0.136211,0.291062,9.128668,3.888758,0.094873,9.123269,4.024968,0.910416,0.009100,0.023768,0.078021,0.006569
3573965812.531498,0.044689,-0.134390,-0.149782,-0.196114,-0.005435,0.136441,0.291145,9.129575,3.888826,0.095030,9.124139,4.025267,0.910507,0.009083,0.023760,0.077876,0.006448
3573965812.541497,0.044609,-0.134105,-0.149262,-0.196039,-0.005471,0.136671,0.291228,9.130480,3.888894,0.095188,9.125009,4.025565,0.910598,0.009066,0.023751,0.077732,0.006327
3573965812.551496,0.044530,-0.133821,-0.148744,-0.195963,-0.005507,0.136900,0.291310,9.131384,3.888961,0.095347,9.125877,4.025861,0.910689,0.009049,0.023742,0.077588,0.006207
3573965812.561494,0.044451,-0.133540,-0.148226,-0.195888,-0.005542,0.137128,0.291393,9.132286,3.889028,0.095505,9.126744,4.026156,0.910779,0.009032,0.023733,0.077445,0.006087
3573965812.571497,0.044372,-0.133261,-0.147709,-0.195811,-0.005577,0.137355,0.291475,9.133187,3.889095,0.095664,9.127611,4.026450,0.910869,0.009015,0.023724,0.077301,0.005967
